(1.00880030765272255,1.22696646415201371)
(1.04021623418862053,1.56992366216889945)
(1.06203284983854962,1.32645023151569053)
(0.984365698124801902,1.26100038456590302)
(1.01927228316468854,1.35699349342559117)
(1.00792764302672544,1.24180176279396548)
(1.02712626479866298,1.56992366216889945)
(1.07512281922850694,1.34477618866163096)
(1.03061692330265164,1.38142810295351182)
(1.01839961853869121,1.28892565259781233)
(1.01490896003470277,1.24878307980194281)
(1.01578162466069988,1.26187304919190035)
(0.97389372261283591,0.968657734856852914)
(0.977384381116824574,1.2147491593880535)
(1.01578162466069988,1.33954020090564807)
(0.996583002888762226,1.35699349342559117)
(1.01316363078270832,1.2976522988577841)
(1.00967297227871966,1.31510559137772742)
(1.02625360017266587,1.36746546893755716)
(0.998328332140756558,1.34303085940963651)
(1.00792764302672544,1.26100038456590302)
(1.01578162466069988,1.28892565259781233)
(1.00967297227871966,1.21823981789204216)
(1.00967297227871966,1.26798170157388035)
(1.0829768008624816,1.38491876145750048)
(1.06290551446454673,1.45909525466725953)
(1.04370689269260919,1.26536370769588902)
(1.03847090493662608,1.35175750566960828)
(1.01054563690471677,1.51058246760109216)
(0.980875039620813238,1.28281700021583234)
(0.985238362750799013,1.24005643354197126)
(0.988729021254787677,1.28368966484182945)
(1.01316363078270832,1.33604954240165941)
(1.0114183015307141,1.44862327915529354)
(1.04370689269260919,1.56992366216889945)
(0.99134701513277923,1.33343154852366785)
(0.980002374994816017,1.28718032334581811)
(1.06377817909054384,1.2592550553139088)
(1.02538093554666854,1.3081242743697501)
(0.979129710368818906,1.30201562198776988)
(1.0114183015307141,1.38491876145750048)
(1.01316363078270832,1.30463361586576143)
(1.01490896003470277,1.39800873084745803)
(1.00530964914873389,1.22783912877801082)
(1.08035880698449005,1.34477618866163096)
(0.99134701513277923,1.27147236007786901)
(1.0175269539126941,1.30027029273577543)
(1.02101761241668276,1.26623637232188613)
(1.01578162466069988,1.31336026212573298)
(1.04021623418862053,1.42593399887936734)
(0.986983692002793345,1.31161493287373876)
(1.02101761241668276,1.32470490226369608)
(1.0332349171806432,1.56992366216889945)
(1.01927228316468854,1.32994089001967919)
(1.00356431989673944,1.27234502470386635)
(1.07686814848050139,1.30986960362174432)
(1.01839961853869121,1.40499004785543535)
(1.01403629540870543,1.35088484104361117)
(1.0672688375945325,1.24441975667195703)
(1.02450827092067143,1.56992366216889945)
(1.00094632601874811,1.26798170157388035)
(1.05330620357857785,1.26187304919190035)
(1.02363560629467432,1.39451807234346936)
(1.01839961853869121,1.23394778115999104)
(1.02101761241668276,1.36048415192957983)
(0.995710338262765005,1.56992366216889945)
(0.986983692002793345,1.31510559137772742)
(1.00530964914873389,1.2147491593880535)
(1.08123147161048716,1.42680666350536445)
(1.0777408131064985,1.35263017029560539)
(1.06116018521255229,1.2322024519079966)
(1.08734012399246738,1.56992366216889945)
(1.01490896003470277,1.48702052269916885)
(1.00967297227871966,1.27670834783385212)
(0.993965009010770673,1.3796827737015176)
(1.05505153283057229,1.33343154852366785)
(1.00967297227871966,1.20514984850208462)
(1.01054563690471677,1.25750972606191458)
(1.07250482535051561,1.35437549954759984)
(1.02538093554666854,1.56992366216889945)
(0.996583002888762226,1.26187304919190035)
(1.05243353895258074,1.28368966484182945)
(1.02450827092067143,1.286307658719821)
(1.02974425867665453,1.28805298797181522)
(1.06988683147252406,1.25489173218392303)
(1.06290551446454673,1.42244334037537867)
(1.0114183015307141,1.281944335589835)
(1.01578162466069988,1.45211393765928221)
(1.02363560629467432,1.38317343220550626)
(1.01403629540870543,1.29503430497979255)
(1.00705497840072811,1.26274571381789746)
(1.07512281922850694,1.27845367708584634)
(1.04196156344061475,1.4852751934471744)
(1.0332349171806432,1.292416311101801)
(1.00880030765272255,1.25314640293192858)
(1.00530964914873389,1.24616508592395125)
(1.00530964914873389,1.21300383013605906)
(1.06290551446454673,1.23743843966397971)
(1.07425015460250983,1.3535028349216025)
(1.02538093554666854,1.48440252882117729)
(1.0114183015307141,1.29503430497979255)
(1.02101761241668276,1.38579142608349759)
(1.08035880698449005,1.34477618866163096)
(1.0559241974565694,1.27932634171184367)
(1.02363560629467432,1.36222948118157428)
(1.01578162466069988,1.22958445803000527)
(1.07948614235849294,1.29852496348378121)
(1.01665428928669699,1.29852496348378121)
(1.02799892942466009,1.31423292675173009)
(1.0332349171806432,1.43989663289532199)
(1.01927228316468854,1.32034157913371031)
(1.07512281922850694,1.34652151791362518)
(1.03585291105863453,1.56992366216889945)
(1.02101761241668276,1.33430421314966496)
(1.01316363078270832,1.25401906755792591)
(1.0672688375945325,1.26536370769588902)
(1.06290551446454673,1.292416311101801)
(1.00705497840072811,1.26361837844389457)
(1.07250482535051561,1.37793744444952315)
(1.0288715940506572,1.56992366216889945)
(1.05941485596055807,1.2365657750379826)
(1.00356431989673944,1.29416164035379544)
(1.06377817909054384,1.26274571381789746)
(1.01927228316468854,1.35524816417359695)
(1.02363560629467432,1.54112572951099303)
(1.01403629540870543,1.29154364647580389)
(1.0829768008624816,1.33604954240165941)
(1.05941485596055807,1.31248759749973587)
(1.08035880698449005,1.28368966484182945)
(1.01490896003470277,1.29416164035379544)
(1.01839961853869121,1.32819556076768475)
(1.02101761241668276,1.28107167096383789)
(1.01229096615671121,1.44513262065130488)
(0.987856356628790566,1.26449104306989168)
(1.03847090493662608,1.46956723017922553)
(1.01490896003470277,1.39364540771747225)
(0.985238362750799013,1.20951317163207039)
(1.06552350834253828,1.3037609512397641)
(0.988729021254787677,1.31685092062972164)
(0.994837673636767894,1.1990411961201044)
(1.02014494779068565,1.27583568320785501)
(1.02101761241668276,1.35873882267758561)
(1.0175269539126941,1.3535028349216025)
(1.02799892942466009,1.56992366216889945)
(1.02363560629467432,1.36484747505956583)
(1.0288715940506572,1.53501707712901281)
(0.994837673636767894,1.32645023151569053)
(1.006182313774731,1.31248759749973587)
(1.00880030765272255,1.40062672472544958)
(1.00443698452273678,1.21998514714403639)
(0.994837673636767894,1.35001217641761384)
(1.0175269539126941,1.42244334037537867)
(1.04894288044859207,1.26361837844389457)
(0.988729021254787677,1.34564885328762807)
(1.00181899064474522,1.2208578117700335)
(0.994837673636767894,1.45560459616327087)
(1.00967297227871966,1.25314640293192858)
(1.00181899064474522,1.18944188523413552)
