coarse_step,learning_rate,momentum,runtime,n_max_iterations,accuracy,mae_len,rmse_len,mae_len_99p,rmse_len_99p,mae_len_1p,rmse_len_1p,mae_az,rmse_az,mae_az_99p,rmse_az_99p,mae_az_1p,rmse_az_1p,mae_el,rmse_el,mae_el_99p,rmse_el_99p,mae_el_1p,rmse_el_1p
2,0.05,0.8,44088.8125,0,0.9955,0.0547779273206249,1.40557202873103,0.0205552132573277,0.0234087825616074,3.44282661958705,14.0537903661647,0.048348790891011,1.40541129436436,0.015930229525621,0.0489445050561829,3.25778636606461,14.0456729899192,0.0127294028944981,0.0212560961645263,0.0120512770604977,0.0146770091684937,0.0798638604605463,0.15445425601286
2,0.05,0.85,43794.3515625,0,0.9955,0.0521037804243737,1.30558004336311,0.0205895211872235,0.0234469949544565,3.17201544490224,13.0537158911604,0.0456774806560408,1.30542250408732,0.0154842926983695,0.0360081026263468,3.0348030884655,13.0493076312784,0.0126535265680012,0.0202814065196514,0.012012327388036,0.0146500040778651,0.0761322453845601,0.141017395071923
2,0.05,0.9,43769.03125,0,0.9955,0.0468333409126282,1.06731568365206,0.0206934292969931,0.0235706113521404,2.63468459086051,10.670579883902,0.0403795411754508,1.06715797799724,0.0155226744177725,0.0351928718027096,2.50120935018561,10.6658332874637,0.0126281147001896,0.0183471678062936,0.0120656458737195,0.0146943064550781,0.06831252852073,0.110840042736596
2,0.05,0.95,44648.08203125,0,0.9955,0.0303178839965495,0.342382829461959,0.0204481098753747,0.0230260474550253,1.00742552199285,3.41615434425305,0.0237956379927785,0.342019817177155,0.0152155034287027,0.0348476419048485,0.873228959836275,3.40257756380408,0.0124775689417719,0.0157621879345123,0.0121015551307254,0.0146520324517058,0.0497029362353766,0.0599260661704953
2,0.07,0.7,44152.29296875,0,0.9955,0.0553288273418582,1.42398805543701,0.0205372473941742,0.0233777344031681,3.49969524216257,14.2379806459557,0.0489117974258705,1.42382693802821,0.0160869859028533,0.0535553185163643,3.29856813820457,14.2282945535816,0.0127022189122017,0.0214203775057542,0.0120164285496644,0.014650286287381,0.0805954648033904,0.156954768347387
2,0.07,0.75,43847.3203125,0,0.9955,0.0537625950062116,1.37097989932121,0.020557534026739,0.0234106479130824,3.341063631974,13.7078200545945,0.0473072195080716,1.3708199034221,0.015655826944774,0.0420914840277454,3.18079508327453,13.7017999967917,0.0127350403406058,0.020944610872463,0.0120617388538489,0.0146924225439555,0.0793918875295357,0.149989372020441
2,0.07,0.8,43594.796875,0,0.9955,0.0516201112439446,1.28386197678053,0.0206094974770227,0.0235380036178274,3.12167087416921,12.8364834677751,0.0451073538195761,1.28370055321303,0.0153986346543106,0.0350979347740384,2.98627055118086,12.8322545327947,0.0127620308076616,0.0203584160329261,0.0121236744456937,0.015017268637244,0.0759593106424914,0.138275785884508
2,0.07,0.85,43444.390625,0,0.9955,0.0478742615583796,1.11835649004505,0.0205902358408232,0.0234546845023823,2.74899280759646,11.181129718517,0.0414213619927425,1.11819889068143,0.0154195468951992,0.035087010226731,2.61560105664953,11.1765377994144,0.0126428199309628,0.0187744428603605,0.0120368898445771,0.0146870024480296,0.0726298984831534,0.117868038168792
2,0.07,0.9,43577.82421875,0,0.9955,0.0394447918112493,0.740957667274853,0.0206076735302746,0.0233854600513604,1.90431950162774,7.40592231763874,0.0329942697939168,0.740772475727487,0.0154500066264496,0.0350917981800985,1.76987632337317,7.39949147468198,0.0125076964250038,0.0165651410486223,0.0120396056741587,0.0146751886694446,0.058848680758668,0.0782280941233993
2,0.07,0.95,44575.71875,0,0.9955,0.0251889579362084,0.108752646845661,0.0206754446175087,0.0234370334833246,0.472026776487477,1.06223051183929,0.0187010238243728,0.107634621971934,0.0154797176820556,0.0351767112367822,0.337610331913778,1.01784993214813,0.0124400412068427,0.0155539817698194,0.0121082487601437,0.0145993899137948,0.0452874934300358,0.0556017849528345
2,0.09,0.7,43707.29296875,0,0.9955,0.0531130121905002,1.34698031159646,0.0205595662593957,0.0234020435278809,3.27590415936985,13.46779039317,0.0466866903485212,1.3468214928327,0.0155689489088166,0.0389364992961769,3.12734309287927,13.4626418027386,0.0126968962618795,0.0206839617187258,0.0120368582323009,0.0146599560108191,0.0780406611901592,0.146649618221444
2,0.09,0.75,43483.046875,0,0.9955,0.0512735784919953,1.27056776015188,0.0205802031591116,0.0234169837236337,3.08991773644748,12.7035410872793,0.0448348787994702,1.27041048661583,0.0154239643562504,0.0350899055834074,2.95651540867822,12.6993063434361,0.0126838267674059,0.0199907136916375,0.0120484876511915,0.0146739437484373,0.0755823992726358,0.136549351891558
2,0.09,0.8,43312.8203125,0,0.995,0.0484414433263033,1.14329448167379,0.0205427393248603,0.0234367713991515,2.81041313946916,11.4305664006411,0.041946390500678,1.14312973100855,0.0153844475928365,0.0350710859653739,2.67157873837698,11.4259699835751,0.0126802591877445,0.019408500973796,0.0120927638460721,0.0153225191924348,0.0708422980133095,0.120107498346827
2,0.09,0.85,43267.578125,0,0.9955,0.0431070681663616,0.904896795289876,0.0205927166205883,0.0235069515837367,2.27202787119792,9.04594472192294,0.0366949042159228,0.904731737236881,0.0154441519445059,0.0351238701517029,2.1405193790862,9.04056506514817,0.0125528959463806,0.0172827591033015,0.0120336896687134,0.0146334325699656,0.0639543174354329,0.0931116463879878
2,0.09,0.9,43486.52734375,0,0.9955,0.0327836031219281,0.451200164282942,0.0204502103217625,0.0232198082973506,1.25378949033832,4.50608278160268,0.0264533686801483,0.45092507339294,0.0154155474954568,0.0350570783295797,1.1191976659646,4.4957392391111,0.0122980014307413,0.0157532991632086,0.0119061673594992,0.014529050305177,0.0510895744837045,0.0625971762804749
2,0.09,0.95,44530.5546875,0,0.995,0.0238174522068135,0.0579491597894964,0.0205651325969569,0.0230093739197218,0.345797093582619,0.532350274256789,0.0173845187335132,0.0558597362233074,0.0154879170780493,0.0351841130277275,0.205148082624439,0.435289276169888,0.0123821548424678,0.0154206027564133,0.012057174026206,0.0145758794880722,0.0445552556523883,0.052405428295936
2,0.1,0.7,43547.9921875,0,0.9955,0.0520671679841224,1.3053522038424,0.0205570065395376,0.0233971826378359,3.17157315099802,13.0514459819684,0.0456279573775165,1.30519424219096,0.0154387685368086,0.0359666148752293,3.0343576526076,13.0470354810459,0.0126995017683499,0.0203068025004302,0.0120508889933129,0.0146703486494977,0.0769121664970173,0.141173400323374
2,0.1,0.75,43392.5078125,0,0.9955,0.0500159093415229,1.21578216919581,0.0205489069319128,0.0234102566122914,2.96724914789292,12.1555901675771,0.043580645436053,1.21562559331609,0.0153961116596184,0.0350875142709304,2.83384948930307,12.1512417505536,0.0126644831750779,0.01951153016509,0.0120470975522704,0.0146729541278205,0.0737856598330226,0.1294438806489
2,0.1,0.8,43216.55078125,0,0.9955,0.0466749439010158,1.06660456635986,0.020546892563262,0.0234029003729294,2.63335202633864,10.6635035621099,0.0402534487960033,1.06644749798549,0.0154075571357281,0.0350962320085516,2.49999672316325,10.6587562028284,0.0125754300030229,0.0183039618714093,0.0120137115732805,0.0146492527466106,0.0681855545475206,0.110716042295716
2,0.1,0.85,43206.89453125,0,0.9955,0.0406704028813143,0.794673684046394,0.0206348035733521,0.0235031716035565,2.02419473436956,7.94329521691845,0.0342497243588972,0.794497024628277,0.0154913096045486,0.035146030036344,1.89133278503941,7.93727050786442,0.0125093492582216,0.0167553565370201,0.0120242341802797,0.0146461929959065,0.060535741974476,0.0826898501039017
2,0.1,0.9,43442.28125,0,0.9955,0.030678088121729,0.341167157521384,0.0207428384174122,0.0237979201664144,1.0142678088491,3.40344460476465,0.0242718303185442,0.340800414405983,0.0156651658803197,0.0355586243917234,0.876331609702767,3.38958922066295,0.0124161865291366,0.015814768791574,0.01202508163656,0.0146593779320956,0.0511355708942135,0.0611216198971302
2,0.1,0.95,44529.48828125,0,0.9955,0.0238297200645906,0.0579085653251889,0.0205924674280757,0.0231377566482987,0.344317731079566,0.531356726986019,0.0173596165019854,0.0557374996016073,0.0154963860341076,0.0351066014506928,0.201819432821883,0.434340895043923,0.0124995084769129,0.0157077393721216,0.012144033053971,0.0147799439320581,0.0476915753481627,0.0552003631999519
2,0.2,0.7,43681.609375,0,0.989,0.40464620905425,9.30539383074455,0.0213674296713718,0.026199901431854,38.3492453679592,93.053573158032,0.390570016146219,9.21706988843694,0.112098080603407,4.09675119791955,27.9592916348846,82.6673095331233,0.0665437101344858,1.27905317204871,0.0435811788470411,0.986074824650668,2.33983430759151,8.20583263731425
2,0.2,0.75,43427.578125,0,0.9895,0.509453179835843,10.734868931466,0.021213337664597,0.0257222756480322,48.8451975547892,107.34838422475,0.49650653966495,10.677461703984,0.224869880031469,6.81352312364703,27.3885358433796,82.4914129210649,0.0600551037108691,1.10870308726485,0.0568476013260026,1.11091281659985,0.377597839812655,0.862352740220253
2,0.2,0.8,43160.46875,0,0.991,0.371146607259428,7.1803236157277,0.0210355908628488,0.0247587821067242,35.0321372305207,71.8028135655271,0.361179082886899,7.14272517823312,0.193252388795769,4.54533810450909,16.9859217979087,55.2856450376643,0.0442760719443719,0.733842118450195,0.0430612517441703,0.735685423874543,0.164543271764332,0.519955992274125
2,0.2,0.85,43279.19921875,0,0.991,0.309950441492406,6.7032993183203,0.0211867423476044,0.0250036661303147,28.8975566568278,67.0325315197827,0.30040169713724,6.68508277212034,0.137637926306308,3.78991899082428,16.4140150093996,55.2000729824334,0.0330655917588349,0.493852286512021,0.0301484017084231,0.489214284126505,0.321867406749599,0.833832792451642
2,0.2,0.9,43555.48828125,0,0.9915,0.553587795145318,10.9304254681747,0.0212593004836798,0.0249294786469398,53.2541087666475,109.303973235746,0.540542521154421,10.8325876488069,0.282616504119799,7.08060057157185,26.075218207582,82.2869368487376,0.0766071027042355,1.459193525972,0.0758748726873707,1.46590796076473,0.14909787437385,0.429937006958634
2,0.2,0.95,44622.94140625,0,0.993,0.573367604735172,11.3992443560554,0.0212631962889495,0.0244934308194693,55.2317040409112,113.992183047869,0.560438542425022,11.283598495319,0.302973176526351,7.75953523053663,26.0495097663934,82.2868834502598,0.085622665698991,1.61962245152833,0.085186750117037,1.62734081583918,0.128778308312439,0.376979562774012
3,0.01,0.7,34473.109375,0,0.989,0.0727905475548765,1.62672854659249,0.0210670211232043,0.0260527742677582,5.19341966429042,16.2652199638441,0.0625774350440994,1.62360352755823,0.0176863336338194,0.0882406673469761,4.50679647466181,16.2122788758379,0.0168931711817804,0.100783677246886,0.0150723298767439,0.0904349006414401,0.197156460380387,0.453945267396581
3,0.01,0.75,32173.32421875,0,0.99,0.0699799384961692,1.61672586696131,0.0207577690939584,0.0243935457580404,4.94297470931504,16.1654366915277,0.0600563486307383,1.61377863020403,0.0165248832777997,0.0644768121773109,4.36967141857166,16.1250295521829,0.0165315063523958,0.0975759273519751,0.0149744216151068,0.09019842992925,0.170682895344012,0.382970286642855
3,0.01,0.8,29755.04296875,0,0.991,0.0671685674113688,1.60433722110868,0.0206362448838809,0.0238820745368383,4.67386849763267,16.0416123537672,0.0575389389750201,1.60153713588124,0.0155329549904041,0.0455936650102342,4.216131353452,16.0089450094018,0.0161583990037723,0.094745561521547,0.0148782643332055,0.0899934314729831,0.142891731389887,0.309659796685585
3,0.01,0.85,27268.833984375,0,0.9935,0.0643806694019199,1.58685203154688,0.0205531697718573,0.0234910146538946,4.40330313277812,15.8667988596713,0.0550315445021742,1.58415240058949,0.0147989498998628,0.0319019331930199,4.03805841013101,15.8383435759091,0.0157940800825763,0.0925231956377236,0.0147942625150729,0.0898350916143856,0.114776019265405,0.238935447873494
3,0.01,0.9,24823.62109375,0,0.9935,0.0617210235179003,1.55588561627363,0.0205903141547102,0.0235444899173933,4.13366125047372,15.5570924383439,0.0525852497630532,1.55321166356273,0.0144841232287381,0.0223254311968447,3.82459677666024,15.5305281017677,0.0155035514128454,0.0911788303274935,0.0147188441856569,0.0897244950221333,0.0931895669045075,0.185364220652961
3,0.01,0.95,23454.744140625,0,0.9935,0.0580124536582313,1.46162620809126,0.0204802659515016,0.0233938659193009,3.77369903662447,14.6144085475472,0.0489158317892844,1.4588059293982,0.0142279191175493,0.0196561221746467,3.48301918629105,14.586748233036,0.0153386256198011,0.0907547934376118,0.0146346059156866,0.0896663674933477,0.0850365763271323,0.166365755805106
3,0.03,0.7,24747.673828125,0,0.9935,0.0616882502728232,1.55582278462533,0.0205542955350622,0.0235044200977308,4.13394976931116,15.5564700493808,0.0525509784633024,1.5531486655774,0.0144490204435685,0.0223075136501492,3.82464482241696,15.5299006064793,0.0154893459845597,0.091179821092509,0.0147058273736888,0.0897237413702806,0.0930576884607751,0.18544905139573
3,0.03,0.75,23829.00390625,0,0.9935,0.0607045617598303,1.53776368238956,0.0205630144795603,0.0235093935995221,4.03471774250656,15.3758576287788,0.05161349586738,1.53506998036941,0.014364034868177,0.0203442919506258,3.73931013478848,15.3493651116863,0.015414301362556,0.0909796584130471,0.0146789838533014,0.0897003852679316,0.08821073477876,0.176522156941142
3,0.03,0.8,22932.369140625,0,0.9935,0.0596069150227012,1.51013540160142,0.0205701703537511,0.0235255675193873,3.92424463724876,15.0995397723442,0.0505148416013474,1.50739708491774,0.0143303276506696,0.0197675400908055,3.63278172271844,15.0726876287333,0.015386402840885,0.0909008226110487,0.0146579585209505,0.0896899869677063,0.0875023905143986,0.172947600943376
3,0.03,0.85,22145.69921875,0,0.9935,0.0580794166962453,1.46125782736013,0.0205442252688056,0.0235045350897249,3.77406336801278,14.6107066888743,0.0489618797308607,1.45843539936896,0.014278471012953,0.0197307832927261,3.48261934280372,14.5830326179476,0.0153865958408136,0.0907778821561668,0.0146750780626219,0.0896878636628798,0.0858268558817998,0.16647826561798
3,0.03,0.9,21679.625,0,0.9935,0.055367454101099,1.35010190065701,0.0204889837464051,0.0234297097587357,3.50833601921579,13.4990061870172,0.0462612282463278,1.34706474019798,0.0142315316008839,0.0196854398452218,3.21720119614527,13.4692233365855,0.015319796735,0.0905081646759246,0.0146468339592377,0.0896741617945055,0.0819431115354693,0.151883880774949
3,0.03,0.95,22284.587890625,0,0.9935,0.045655502740262,0.91157420039753,0.020646348030499,0.0235264858562792,2.5215618190068,9.11273593521187,0.036525952834301,0.907140573160367,0.0143714185455501,0.0197974651115714,2.22982484742064,9.06926677987324,0.0152453579449127,0.0897970119585069,0.0147092746128463,0.0896714279154421,0.0683176078194855,0.101463304758831
3,0.05,0.7,22549.513671875,0,0.9935,0.0590598997731456,1.49423989073463,0.020549057048657,0.023497046770633,3.87163332949751,14.9405698049565,0.0499747308302286,1.49147510351087,0.0143169160853615,0.0197471771150492,3.58009839057207,14.9134567853961,0.0153695494913415,0.0908562968092473,0.014648105613764,0.0896856289004904,0.0867924933715196,0.170818546688095
3,0.05,0.75,22016.525390625,0,0.9935,0.0581043000957303,1.46118417633292,0.020569794800723,0.0235262975017869,3.77402032430146,14.6099666165201,0.0490046826261153,1.45836179562301,0.0143219246546663,0.0197678428228222,3.48259772179957,14.5822915448808,0.0153521325299557,0.0907748325965839,0.0146398658658745,0.0896847194392379,0.0858665322739981,0.166479674750996
3,0.05,0.8,21535.935546875,0,0.9935,0.0567542190293406,1.40789796728201,0.0205791233783177,0.0235520559195529,3.63808868848061,14.0770292815358,0.0476339426379717,1.40497661704897,0.0143088927379315,0.0197816062474581,3.34681388274195,14.048387436386,0.0153660117646406,0.090649830791121,0.0146730099451386,0.0896862676607513,0.0839731918953394,0.159436972378465
3,0.05,0.85,21187.23828125,0,0.9935,0.0545614461351341,1.30850037919304,0.020618229229689,0.0235831163969063,3.41493991977419,13.0828996808931,0.0454679203091623,1.30537236636055,0.0143731795785898,0.0198523484513254,3.12384725263584,13.0522290827126,0.0152814555145373,0.0904224943838494,0.0146193658282858,0.089676251217104,0.0808283344534369,0.14656594371397
3,0.05,0.9,21160.265625,0,0.9935,0.0490918162458722,1.07090719475609,0.0204900699830509,0.023408233645176,2.88066469626518,10.7065389077516,0.0399649741356574,1.06711910834104,0.0142056558389967,0.0196389246750788,2.59013748550506,10.6694018618562,0.0152614223778921,0.0899946020257834,0.0146891163413848,0.0896734299078823,0.071919719992108,0.117523445596911
3,0.05,0.95,22129.60546875,0,0.9935,0.0330405447924372,0.353479100164457,0.0206693657459044,0.0235111445691834,1.25778727039918,3.52704165092093,0.0238248175052307,0.341953954749762,0.0143360164704572,0.0199679982510144,0.963216119947814,3.41376293002885,0.0152357756733033,0.089526348546513,0.0148266985149686,0.089677115639894,0.0557344143484351,0.0730765798841985
3,0.07,0.7,21618.00390625,0,0.9935,0.0571660318423268,1.42612434296696,0.0205556421063375,0.0235121796967455,3.68159461570526,14.2593244834206,0.0480787394153664,1.42323760357625,0.0143208057672543,0.019756266733377,3.39011417057846,14.2310184781659,0.0153464958715195,0.0906938000607779,0.0146460643643315,0.0896874138954888,0.0846892150831389,0.1618553305629
3,0.07,0.75,21257.611328125,0,0.9935,0.0560136291544217,1.37358962143632,0.0206073362021983,0.0235765996830308,3.56123663142454,13.7338929318147,0.0469042208429761,1.37060032285058,0.0143483556788797,0.0198168073496289,3.26993487208853,13.7045848758841,0.015343078907224,0.0905715359230374,0.0146608952061467,0.0896855882001306,0.0828792653138762,0.154962394135704
3,0.07,0.8,20969.12890625,0,0.9935,0.0540059031492578,1.28685067701252,0.0205474893137728,0.0235039853700124,3.36638887286228,12.8663815891361,0.0448716085431373,1.28367271136493,0.0142614334871264,0.019738181124503,3.07527893908822,12.8352246963847,0.0153122463355541,0.0903827141912907,0.0146598089746598,0.0896812227051525,0.0799035450640901,0.143784747366436
3,0.07,0.85,20810.513671875,0,0.9935,0.0504061026906577,1.1217950926587,0.0206562269645347,0.0237351520811081,2.99564379957684,11.2154647966247,0.0412692073095835,1.11817251496355,0.0143242027610242,0.0198271890374869,2.70882465761695,11.179984735987,0.0152780292344201,0.0900802791582908,0.0146807869503849,0.0896780278864323,0.0744050153539007,0.123583775024014
3,0.07,0.9,20963.8125,0,0.9935,0.0419569610722623,0.746134038557244,0.020663743576009,0.0236376075806883,2.14998549320134,7.45763269655006,0.0328465239372891,0.740729000102275,0.0143642286482885,0.0197864272780927,1.86259375754835,7.40467328053797,0.0151675680509348,0.089646817574447,0.0146859969492226,0.0896679224484856,0.0628431071204349,0.0875322501486331
3,0.07,0.95,22048.4921875,0,0.993,0.0275383711767079,0.139780143727959,0.0204664477580249,0.0232471917020129,0.72765878962632,1.37853041235219,0.0183894823875018,0.107390831150705,0.0141492003399835,0.0194808295272025,0.438177405091814,1.05627093699306,0.015090027728983,0.0894745660250427,0.0146629524791292,0.0896215158230938,0.0573704774645088,0.0734860720987108
3,0.09,0.7,21100.642578125,0,0.9935,0.0554421404904411,1.34972975281539,0.0205692949072898,0.0235088930488712,3.50785385322243,13.4952705206796,0.0463584227324296,1.34669116263182,0.0143365869075278,0.0197498092138254,3.21652016939772,13.4654778344339,0.0153169180647252,0.0905169493766574,0.0146419554103817,0.0896830924977846,0.0821382208447372,0.151885356532432
3,0.09,0.75,20845.4921875,0,0.993,0.0538985262139576,1.27361452567519,0.0206337225921823,0.0237220572496708,3.34711408476971,12.7339579525404,0.0447825049467417,1.27040088321479,0.0144594738721163,0.020845440212092,3.04676258133465,12.7023156039325,0.01535685866991,0.0904187808915687,0.0146461565925006,0.0896813028020367,0.0857163643334426,0.146029868989056
3,0.09,0.8,20669.091796875,0,0.9935,0.0508522152101455,1.14664669390106,0.0205405359231587,0.0235053303846266,3.05170846462183,11.4640815815455,0.0417651296634023,1.1431000358116,0.0143011323598506,0.0197717914474435,2.76070086271502,11.4293074040941,0.0152270399567283,0.0901163068581414,0.0146202961701949,0.0896731348316732,0.0752946748235342,0.126526820206885
3,0.09,0.85,20621.9296875,0,0.9935,0.0456290385396481,0.909147290210765,0.0206306543635752,0.0238106083203046,2.52046907197086,9.08838555343951,0.0365356190899453,0.904702538695797,0.0143196285688664,0.0198447102490965,2.23591868067675,9.04487041987335,0.0151560687118039,0.0897892631385112,0.014615996611593,0.0896647679984168,0.0686232066326853,0.101360180025985
3,0.09,0.9,20861.181640625,0,0.9935,0.0354486086505298,0.459667733613997,0.0206454647918443,0.0236941418203268,1.50095985066039,4.59062770318824,0.026386947150398,0.450866303646111,0.0143765958413695,0.0198067958601239,1.21541172674422,4.50435386812454,0.0150754451058465,0.0895209559953524,0.0146630377877567,0.0896621080206794,0.0559037695967339,0.0742299695250875
3,0.09,0.95,22015.244140625,0,0.9935,0.0262934664634122,0.104870593780102,0.0206794239740893,0.0235249961457585,0.582083672906377,1.02224998168598,0.017297555323464,0.0550869584543511,0.0144935657869437,0.0198770631277725,0.294892519438977,0.514142619275217,0.0150208759585453,0.0892371472428374,0.0146463506868968,0.0894074112308463,0.0520988778517409,0.0703705313808327
3,0.1,0.7,20919.57421875,0,0.9935,0.0544966200020938,1.30827243863181,0.0205546077713036,0.0234939112501117,3.41475583085032,13.0806358005124,0.0453983540900242,1.30514336136175,0.0143069438281751,0.0197246840959043,3.12344797001308,13.0499579354708,0.015316474608516,0.0904299727800132,0.0146568419323416,0.0896846924483316,0.0806201095497835,0.146515991631504
3,0.1,0.75,20708.875,0,0.9935,0.0524776521578331,1.21894261245516,0.0205374779125301,0.0234853525940961,3.21455490244283,12.1871860833025,0.0433623334557461,1.21559690740595,0.0142729861647177,0.0197372337795805,2.92320771526756,12.1543826601009,0.0152932387705098,0.090251045224446,0.0146555262911125,0.0896779709266678,0.0784267742308423,0.135474750147753
3,0.1,0.8,20567.068359375,0,0.9935,0.049139503090935,1.07020512768706,0.0205466055313155,0.0235015331146462,2.87983636149327,10.6994963268816,0.0400808544569461,1.06641526395972,0.0143233394029687,0.0197622413713999,2.59007484480071,10.6623396798456,0.0151800861519254,0.0899861107138035,0.0146012174624297,0.0896637735056934,0.072488086412001,0.117602621105747
3,0.1,0.85,20558.794921875,0,0.9935,0.0430979506989031,0.799499207934686,0.0206025091025262,0.0236148574452204,2.27014666874022,7.99153864165689,0.0339463045092625,0.79444942236494,0.0142757236776792,0.0196961151023325,1.98133380683601,7.94207672536198,0.0152097301642754,0.0897167698493574,0.014715135768671,0.0896991170879535,0.0641745753291145,0.0914475269801045
3,0.1,0.9,20828.822265625,0,0.9935,0.033060564106093,0.352246399093934,0.020723578760882,0.0237403920818721,1.25442211328198,3.51453489839843,0.0240603671382892,0.340680081356208,0.0145419147290693,0.0202151529441198,0.966387155651055,3.4008580086267,0.015091959838657,0.0895243421744664,0.0146704979800873,0.089666500550648,0.0568166838370637,0.0741129772587663
