coarse_step,learning_rate,runtime,accuracy,mae_len,rmse_len,mae_len_99p,rmse_len_99p,mae_len_1p,rmse_len_1p,mae_az,rmse_az,mae_az_99p,rmse_az_99p,mae_az_1p,rmse_az_1p,mae_el,rmse_el,mae_el_99p,rmse_el_99p,mae_el_1p,rmse_el_1p
3,0.008,32572.47265625,0.730999999999999983124610025697621,0.484993380423296815973088769169408,8.28552241931676825004160491516814,0.208368239336570032493867188350123,0.430711612405545118953398286976153,27.8708823480092391378093452658504,82.7443196798852369511223514564335,0.425649801983692732676445302786306,8.28075210393395799712834559613839,0.35704283045390583506417669923394,8.14306491706342328029677446465939,7.21773998343259126642124101636,17.1010064783702766533224348677322,0.0917504112094845863945025143948442,0.28111626454856536438953185097489,0.0792368890611983567318077348318184,0.200532153854306616214131508968421,1.33058910388982165606819307868136,1.980286365947767857065286989382
3,0.00900000000000000105471187339389871,32435.1171875,0.755499999999999949373830077092862,0.468084764979454948097270516882418,8.28364110428517008699600410182029,0.191793613877026980496509622753365,0.411362507314700975857846287908615,27.8209087241198282924869999988005,82.7352301158961154214921407401562,0.413513742226538583146577821025858,8.27917813109123379433640366187319,0.345174008874179649719593498957693,8.14164210367095364517808775417507,7.17914734411007948722271976293996,17.0918628110409294151850190246478,0.0837623595711437518573916349851061,0.27188125765383225340698913896631,0.0716229918855516844988784441738972,0.19032239142773133000474672371638,1.28555976044475728237159728450933,1.95087241283090184751358719950076
3,0.0100000000000000002081668171172169,32316.82421875,0.769000000000000016875389974302379,0.45383049453623847124816848008777,8.28193405743280841591058560879901,0.17789445479540130778950413059647,0.394440418212073984349785860104021,27.7714984288791129074525088071823,82.7262983098974018503213301301003,0.403221670099852935731377101546968,8.27772193380385168381963012507185,0.335144343438885106145619374728994,8.14033196415909543475208920426667,7.14287700953567217254658316960558,17.0831085330926981669108499772847,0.0772542535560339360678483444644371,0.264104748704142855419974011965678,0.0654584193726334140350786583439913,0.181832996277108388527565807635256,1.24504183771268661651276943302946,1.92402474356019248524773956887657
3,0.0200000000000000004163336342344337,31210.625,0.872500000000000053290705182007514,0.378827265462428286468821170274168,8.26957498979279925777063908753917,0.106614460264447610815530254058103,0.290388704882863168954543198196916,27.3278949800625134969322971301153,82.6452588887482875179557595402002,0.347318598809202461197287448158022,8.26660389895629421630474098492414,0.281999693265035933364970333059318,8.13055006962078508081503969151527,6.81389024768169804247008869424462,17.0057461817320891839244723087177,0.047196290725996521697727104083242,0.221653986129524027681725328875473,0.0376891939950365212341765186465636,0.139201506862563884059369456736022,0.988398867091037303111988876480609,1.73052595038118073311750322318403
3,0.0299999999999999988897769753748435,30188.7421875,0.915499999999999980460074766597245,0.167555440334092059506687633074762,1.86492466676219281751514245115686,0.0777229657400338863615374407345371,0.229583829806706218867873303679517,9.06097042514585382377845235168934,18.5088151029136618319625995354727,0.142599454200007996762522566314146,1.85410438466904547993863161536865,0.0777201863694272493399139989378455,0.756565824056697922017633572977502,6.56564696942749925767657259711996,16.944129194442819397181665408425,0.0372335844991961914529632338144438,0.200601454254691530243448482906388,0.0290286820419818000771350341437937,0.122441594986199511763125258312357,0.849518927763421416443634370807558,1.59370382154778766903291398193687
3,0.0400000000000000008326672684688674,29264.376953125,0.933000000000000051514348342607263,0.149448345558446271663655124939396,1.83380730132265479248587780602975,0.0630061908338959281161706371676701,0.193382417391330552192130198818631,8.70722166328893010245337791275233,18.2368484849266785374766186578199,0.127822635838036935407302507883287,1.82435002497899589890550942072878,0.0647791529917744468569651417055866,0.692590023576885926992474651342491,6.36912743761802602193711209110916,16.8919178375050513807309471303597,0.0323727764282525642958177058972069,0.186000550384708474016548507279367,0.0251239711701761597728577157795371,0.113067255850248502002663997245691,0.750004496977816237368585916556185,1.48121039833522583073488476657076
3,0.0500000000000000027755575615628914,28639.96484375,0.942500000000000004440892098500626,0.137153484950678888898423224418366,1.80781367743088128285933180450229,0.0537698848330373097015311145696614,0.167183637007169816346419111141586,8.39212989659719710289209615439177,18.0014427963651044706239190418273,0.117561854627934836425851017338573,1.79935378339075935372193271177821,0.056163164550050374834722077821425,0.635615264062102447439883690094575,6.19603217233849701273129539913498,16.8454959604429284070192807121202,0.0294282630097832641202781900346963,0.17468902227537580484906243327714,0.022925873216842064528098177333959,0.106978721826844855313787263639824,0.673164852510962363751900738861877,1.38514447077040858680163637473015
3,0.0600000000000000047184478546569153,27964.76171875,0.952500000000000013322676295501878,0.128057203179790857205944121233188,1.78577709769201087297574304102454,0.0474135143484995039142582129443326,0.146884335888534667269311739801196,8.11178239747763463185492582852021,17.7978666828167355618006695294753,0.1098577019957234085500985543149,1.77809094798186118069338590430561,0.0498696420598865527984422385543439,0.584230694241127501697974366834387,6.04867563564357180183606033097021,16.8038542312247471954833599738777,0.027423140611128864890799761155904,0.165506565870571720200388199373265,0.0215311029828166300426062207407085,0.102787121852458543380670619171724,0.610734865814040683851260382652981,1.30126411046124124126777132914867
3,0.0700000000000000066613381477509392,27485.388671875,0.957500000000000017763568394002505,0.123301676718397770771140642409591,1.76861980955169961760020669316873,0.0443440572789872144987555202533258,0.139756180897305570809407981869299,7.94010600122004284173726773587987,17.6314479227903468938620790140703,0.105263172518505088159912475020974,1.76109423022686883975040927907685,0.04538876725625498598226670310396,0.537895538522338956255453013000078,6.03282929348126639723659536684863,16.7780052255318850029652821831405,0.0270120410797230897648191216831037,0.162982032753067912489441937395895,0.0206205953126816915466079649377207,0.0998465734473074351118526692516753,0.659765172016821166423028444114607,1.29203320984583180930371781869326
3,0.0800000000000000016653345369377348,26960.412109375,0.961999999999999966249220051395241,0.119742867623721521708191062316473,1.75507446554368629065834284119774,0.0413715537117021123214577471571829,0.129406503880728940281130689982092,7.87850294491364344651174178579822,17.5034505077978508325031725689769,0.100973570339879789581338798143406,1.74663280722791647292524430667982,0.0416123535831293620002035993366007,0.495644507118258359490425846161088,5.97773402925817265440855408087373,16.755653734255599118796453694813,0.0276006053894324240860491670446208,0.171930847489865729071922828552488,0.0208897343700840988633959938169937,0.106928078673377058294136077165604,0.691976836304915798869785703573143,1.35059018395260643785604770528153
