coarse_step,learning_rate,momentum,runtime,accuracy,mae_len,rmse_len,mae_len_99p,rmse_len_99p,mae_len_1p,rmse_len_1p,mae_az,rmse_az,mae_az_99p,rmse_az_99p,mae_az_1p,rmse_az_1p,mae_el,rmse_el,mae_el_99p,rmse_el_99p,mae_el_1p,rmse_el_1p
3,0.0200000000000000004163336342344337,0.649999999999999911182158029987477,22974.017578125,0.968999999999999972466468989296118,0.259855046973763936790646766894497,8.07398544393344685943247895920649,0.0403434387845907627134778294930584,0.104845584324475868398529598835012,21.9915042577019050895614782348275,80.7331148155837894364594831131399,0.223205094024463007729153218861029,8.07061163655301783137474558316171,0.204801222637515961677578957278456,8.09585452066835919993081915890798,2.04518836133221970641216103103943,4.97333260939734067562767449999228,0.0451695123800383777079581193447666,0.233385433959063137709932789221057,0.0357247457127925702180526457141241,0.20398970470346161620867064812046,0.980201412437373464925371990830172,1.15208850161369147357959263899829
3,0.0200000000000000004163336342344337,0.749999999999999888977697537484346,22499.02734375,0.976500000000000034638958368304884,0.25173570811537437919014337239787,8.07222505995401995448901288909838,0.0344865704667688607876208095603943,0.0741963976935263586076629849230812,21.7594003353273244272259034914896,80.7188747221944993270881241187453,0.219790638965681739414037565438775,8.06925813679112380327751452568918,0.203054360173524794941357640709612,8.09503251205406115786900045350194,1.87668223938922373861259984550998,4.88539681775783396489032384124584,0.0400903236812885505058190460658807,0.218839074161738256218967535460251,0.0335361198548290301291174841935572,0.200280023235049176033584217293537,0.688956502500780998410334632353624,0.904409948530270790811869119352195
3,0.0200000000000000004163336342344337,0.849999999999999866773237044981215,22439.2578125,0.984500000000000041744385725905886,0.281799289157771692959641995912534,8.26640455863865319940941844834015,0.0296783564550850767482792491591681,0.0448892402901532594494682371077943,25.2417716267237430827208299888298,82.6628389505387133340263972058892,0.220610705990444744273304422677029,8.07034768641462463278912764508277,0.206148966637246799926685980608454,8.09703591912731823754256765823811,1.65232290195705178170726412645308,4.73435328990438986096478402032517,0.0737976139126394342637738077428367,1.78967386622928459338766060682246,0.0709539107416843756181989988363057,1.79805991994739300388062019919744,0.355324227837187311962452440639026,0.473631343986149200286916993718478
3,0.0200000000000000004163336342344337,0.949999999999999844568776552478084,25953.490234375,0.990999999999999992006394222698873,0.283833090418339706317851778294425,8.37994482006331331547244190005586,0.0268313502191911829042325621230702,0.0310682826749760776507969239901286,25.7270053701340373208950040861964,83.7988780363433392039951286278665,0.258515992783939996257913662702776,8.3667382592996055734602123266086,0.198047993328804156076827780452732,8.09096514821621504154336435021833,6.24484793884240030337196003529243,22.7886577934613860918489081086591,0.0420097149069071501559236025968858,0.470282986805014124875867764785653,0.0405512992964729077072227880762512,0.469999045363965972654796132701449,0.186392860339896493382383368953015,0.49759180676897846185013918329787
3,0.0299999999999999988897769753748435,0.349999999999999977795539507496869,23569.314453125,0.951500000000000012434497875801753,0.303700679635392656319226034611347,8.08326867246226576924073015106842,0.0723323841800544015123719532311952,0.276148595859761203374915794483968,23.2091619297138755939613474765792,80.7859746272114449539003544487059,0.240482839880276660915470188228937,8.07423003851527099072882265318185,0.212843827914148880919853468185465,8.09747358780492554330976417986676,2.97674502452692824050473063834943,5.2896407696169678303022010368295,0.0750587540960090116026748319200124,0.382154047927598272682558899759897,0.0533631959308278752684984169718518,0.306547020686192606131470483887824,2.22291901244893885802866861922666,2.30239768968751068456413122476079
3,0.0299999999999999988897769753748435,0.449999999999999955591079014993738,23162.267578125,0.95599999999999996092014953319449,0.294048208444538328176776076361421,8.08395221166468402884675015229732,0.0619635179183047404838369232038531,0.227662744867886485122809858694382,23.2704325705416650293955171946436,80.8077789190691504472852102480829,0.235763048274815228966261315690645,8.07281377184854598283436644123867,0.212493238986038862625704837228113,8.09724152393570406616163381841034,2.53947416786367030638871256087441,5.10543926580676554749516071751714,0.0692456037467978485766550988955714,0.424218299382086494464516590596759,0.0509179043760559224551798251923174,0.373602238066201630672935607435647,1.88368784145025069953760521457298,2.04397454889818863676964610931464
3,0.0299999999999999988897769753748435,0.549999999999999933386618522490608,22739.26171875,0.962500000000000022204460492503131,0.369319942908374498902190907756449,9.03236335846007420968817314133048,0.0533403859228990598340125472986983,0.190214960227190060804147719863977,31.6512960844704487328726827399805,90.3038027579508195685775717720389,0.320883388610212705316371284425259,9.02613036837603210926772590028122,0.299568812274660145611449024727335,9.05740480082407728446014516521245,2.4310264458299126744122986565344,5.04790568641014036899150596582331,0.0603013157115794215523685295465839,0.335497261288642933951820168658742,0.0427646315422431991248863880628051,0.265294365042421098621616692980751,1.79643304847586438022233323863475,2.07077577758073916314174311992247
3,0.0299999999999999988897769753748435,0.649999999999999911182158029987477,22337.65234375,0.969500000000000028421709430404007,0.269408526407169890415360669067013,8.0751233969306994708858837839216,0.0451822050215926196425897387598525,0.14604954660351199269285871196189,22.4678143435793202797867706976831,80.7381574661542060766805661842227,0.22857453442714267821678220116155,8.07062111186457364908619638299569,0.205105940214654863806842399753805,8.09515991660385658690302079776302,2.55196536146343699869021293125115,5.08554025289648237162509758491069,0.0504005283566098874481475888842397,0.269615920122276864212551572563825,0.0364544544997446942624641508245986,0.215462533861280058911091828122153,1.43106184018626469978130444360431,1.63501932466983235237023563968251
3,0.0299999999999999988897769753748435,0.749999999999999888977697537484346,22003.435546875,0.975500000000000033750779948604759,0.300494773002855541932376581826247,8.27313369111295315860843402333558,0.0379968286234799029754682919701736,0.108137267886584384490866739270132,26.287791266561043812544085085392,82.7243400330334139880505972541869,0.22633963644857979513602685983642,8.07165950463317116714279109146446,0.208358877581474172258069188501395,8.09772332061432997818428702885285,2.00643476429203193589501097449102,4.84040712426182651029193948488683,0.0875735391978214733343932607567695,1.81467735762948700894980902376119,0.0796825212956801393060501936815854,1.8200372881339783592835601666593,0.868784311509810613927129452349618,1.16805562354847936035184829961509
3,0.0299999999999999988897769753748435,0.849999999999999866773237044981215,22191.392578125,0.981999999999999984012788445397746,0.606744982782550734690119043079903,11.2658813717653085717529393150471,0.0320408230481380451593054203840438,0.0703868409919869292279415162738587,57.5024567964894117721996735781431,112.656636874343817567023506853729,0.501959166734474382387531932181446,10.8472156419637286717261304147542,0.30239975304252136867333433656313,9.17649609937350163590963347814977,20.2583411222378266813848313177004,58.5628613782349987104680621996522,0.177415373424804928559339600724343,3.04269549896562674362598954758141,0.173730548226434577951948767804424,3.05695145513194965758430043933913,0.542213068063473691005071941617643,0.805805335219370477695122190198163
3,0.0299999999999999988897769753748435,0.949999999999999844568776552478084,25955.80859375,0.988999999999999990230037383298622,0.613322355947707564816084868652979,11.2944224491907281304747812100686,0.0271680972453693346524428164912024,0.0327783034703066425419315521594399,58.6425939674791933953201805707067,112.943753606729785587958758696914,0.570121728163816232637373104807921,11.025456242827546660123516630847,0.467969508339196038626539575489005,10.2104014026547194049499012180604,10.6831914908012244325163919711486,42.8379639189408152333271573297679,0.143356935064715751426689394065761,2.45016185144550968644239219429437,0.125181831015123867789640144110308,2.3232849301973765854256726015592,1.9426922359743099555373646580847,8.12167938338790129648714355425909
3,0.0400000000000000008326672684688674,0.349999999999999977795539507496869,23115.255859375,0.942500000000000004440892098500626,0.355098306402827024186308335629292,8.10348509830292407229990203632042,0.105311281634647369020996166000259,0.433794854050334965922530727766571,25.0840137584526097214165929472074,80.9198211458546126095825457014143,0.253942120874624865933810724527575,8.07859792616900662665102572645992,0.216254085702807130608960051176837,8.09840183013419157020962302340195,3.98505760288458654727605789958034,5.79200632254985592339835420716554,0.117968972296387641929271694607451,0.634607190091270423337732609070372,0.0831278856758502909807262426511443,0.509617776088113094701270711084362,3.56723654772958465031251762411557,3.81592859979839715833804802969098
3,0.0400000000000000008326672684688674,0.449999999999999955591079014993738,22757.298828125,0.949500000000000010658141036401503,0.515859798533229607642169867176563,9.92070062247673511990342376520857,0.0882159967155614344047620534183807,0.365155850075976173840786032087635,42.85259617848238633541768649593,99.1404536170346659673668909817934,0.427713215007307523407575899909716,9.89459291353370673505196464248002,0.395537495328324661958419028451317,9.92657994071452520756793092004955,3.613109463226602535712572716875,5.92747415303848335099701216677204,0.111505232674767459921660872623761,0.719257892733062842438584993942641,0.0761731989109782903213385907292832,0.560728420280183104118520986958174,3.60937657528989230826255152351223,4.53938011805572028123378913733177
3,0.0400000000000000008326672684688674,0.549999999999999933386618522490608,22365.833984375,0.956999999999999961808327952894615,0.351067567573593919405539054423571,8.15327926619635690030918340198696,0.0765972694737879905568789240533079,0.328666028565748946643765293629258,27.5236270794543891327066376106814,81.4671845885431054057335131801665,0.242810803529158736324689016328193,8.07448585909516047820488893194124,0.214301037206085703834546052348742,8.09752692877658297732068604091182,3.06527766951339142309507224126719,5.32051642313423478469758265418932,0.122793122889516034823564893940784,1.13077004906388101090897180256434,0.0933487612153636181488991496735252,1.06333516117223614294573508232133,3.03778492863060423090360018250067,3.99081514887119492840383827569894
3,0.0400000000000000008326672684688674,0.649999999999999911182158029987477,22030.099609375,0.961500000000000021316282072803006,0.598355187047234227115666271856753,10.9168502271467957598360953852534,0.0655049982026394139733582733242656,0.282983739949901447197078141471138,53.3505238826621308589892578311265,109.13218584947784961514116730541,0.513748497099338896632048090395983,10.769249097134430570577023900114,0.401284452299747240733296393955243,10.031984318188298388463408628013,11.6476889322589354236470171599649,40.4257638757247761418511800002307,0.135210547742696168826981306665402,1.789103900231614030502669265843,0.0958145716094999794210096411006816,1.62931172088868558844865219725762,4.03541218492911646364973421441391,7.56824054081908670355005597230047
3,0.0400000000000000008326672684688674,0.749999999999999888977697537484346,21810.6328125,0.970500000000000029309887850104133,0.790692171877546590152974204102065,12.6346313050735261640511453151703,0.0559823206105266035770284815953346,0.24365789777841365126853645506344,73.5269674473125149916086229495704,126.323051235990035934264597017318,0.698114276492471486079693931969814,12.2996105696618212022031002561562,0.490051934418026469142404266676749,10.8373933538413034227687603561208,21.2962861418625379883451387286186,59.165713387494953678924503037706,0.194630139075174735108220147594693,2.89024013704863014240231677831616,0.1817039005775389071128955720269,2.89969672484652374322422474506311,1.47432775034111718248652778129326,1.71258181358096228663612237141933
3,0.0400000000000000008326672684688674,0.849999999999999866773237044981215,22138.296875,0.974999999999999977795539507496869,1.25724874680453635455990024638595,15.475170720741271424003571155481,0.047742781510360127184000589295465,0.20482450729398801736458324285195,120.998339310927960355002142023295,154.738287210401665561221307143569,1.13357109367365782581771327386377,14.8268149935222108837251653312705,0.715074582877404996139603099436499,12.1406972467811176130680905771442,42.5647256625026813026124727912247,85.9720178375012693550161202438176,0.364807293943924249024490791271091,4.43243341562550963175226570456289,0.324654626675835278337700628981111,4.31035945414235843742289944202639,4.33992135348472274358755385037512,11.1940133387376228313314641127363
3,0.0400000000000000008326672684688674,0.949999999999999844568776552478084,26121.65625,0.980999999999999983124610025697621,1.48068618030698351262230971769895,17.2061255891456212907542067114264,0.0396809275810196607214841435506969,0.152157505497353684464911793838837,144.140206200177402706685825251043,172.054595231292012158519355580211,1.35140116683632127703162950638216,16.3333526354999207796936389058828,0.759256233270938052370979676197749,12.8691628902701378223127903765999,59.973749589809244753269013017416,101.399806880609602899312449153513,0.47055614245852533938929695978004,5.41039272824625694369160555652343,0.414057144064445159514775696152356,5.22488800288597587950789602473378,6.06395698347244938020139670697972,14.9862916613323431391791018540971
3,0.0500000000000000027755575615628914,0.349999999999999977795539507496869,22881.0078125,0.931499999999999994670929481799249,0.585034237274959179053723801189335,9.86869423367010867309545574244112,0.14733130201890115573704065354832,0.587174284628544373987324433983304,43.9176248276247065405186731368303,98.5138568799079621385317295789719,0.442594841959913998241660237908945,9.82037119152619553119620832148939,0.318622679146982001885390900497441,9.0701811736519957207747211214155,12.7158389604401751427076305844821,38.7223264819086878674170293379575,0.162018352561807132961035904372693,0.975415572110607809186433314607712,0.123695378529891361618631151486625,0.878614375556587945403919093223521,3.95599278172146551213472775998525,4.32656849697908363339138304581866
3,0.0500000000000000027755575615628914,0.449999999999999955591079014993738,22488.232421875,0.942999999999999949373830077092862,0.846816498023709729459085338021396,12.2047806590000469384449388599023,0.129552358601457667797163253453618,0.556506228731245333740673686406808,71.8559663008266653605460305698216,121.922134472585057096694072242826,0.723542564972594615113621330237947,12.1618983237089466342695232015103,0.600809108878030295741723421087954,11.5263088100845081385159573983401,12.8741547183344575699948109104298,40.4778136744773888722193078137934,0.16014539925515308693704241704836,1.02220355021259368122343857976375,0.124165349954000137078224952347227,0.933128275793885686439921300916467,3.72217028006929373518119064101484,4.27643546393513851455736585194245
3,0.0500000000000000027755575615628914,0.549999999999999933386618522490608,22186.3203125,0.945999999999999952038365336193237,0.606381049711976038985028480965411,10.2140329664077764704188666655682,0.114873905426458075562656802048878,0.500742432608799359350371105392696,49.265588333978243440469668712467,102.018740378857842188153881579638,0.462494444634074408639889952610247,10.0233493821742936091823139577173,0.407070339418063920078338924213313,10.030160346987042174760063062422,5.94948086101911588485791071434505,9.32447004781112731564007845008746,0.196897029692110731025067593691347,1.96441762406344966329641010815976,0.147652434064418219827885536687972,1.83352535998411458884049807238625,5.07211199683367475188333628466353,7.28518708396194636378595532733016
3,0.0500000000000000027755575615628914,0.649999999999999911182158029987477,21880.310546875,0.954500000000000015099033134902129,0.970882805604100784790944089763798,13.2720732322912837730655155610293,0.0970786084982147717825640143018973,0.426814743737469692863584214137518,87.4774983190868198335010674782097,132.652771839146225829608738422394,0.831638124081471086235239909001393,12.9946699060772221656634428654797,0.699643360431851379921397438010899,12.308931583913917506833968218416,13.8991197253938167932574287988245,43.4358690459971796826721401885152,0.227142542096707061860527687713329,2.69934842423010445955355862679426,0.184184131797974243172077990493563,2.6241416805823654101459396770224,4.48002516167126252355501492274925,6.84998942496704277260732851573266
3,0.0500000000000000027755575615628914,0.749999999999999888977697537484346,21754.068359375,0.961500000000000021316282072803006,1.42272522786367683345076784462435,15.923697296194923467282933415845,0.0856028653031425529329467849493085,0.399997790686233367640767255579703,133.79783912135656009922968223691,159.187228548843449971172958612442,1.24660771569424633220535270083928,15.2293422615034579337134346133098,0.712169147770016830456540901650442,12.0369443860495142217814645846374,54.1560259401929542377729376312345,94.0710985726726107714057434350252,0.435680127916847181879234085499775,4.65094290040531088692432604148053,0.415613813958769451328834065861884,4.66751273898298979503351802122779,2.42224520976654611459366606140975,2.51895704504391071409941105230246
3,0.0500000000000000027755575615628914,0.849999999999999866773237044981215,22131.2734375,0.966500000000000025757174171303632,2.05815666313871092896192749321926,18.8290631555311414047082507750019,0.3243022979808632966225445670716,4.31606368247666072335277931415476,173.709738813765568465896649286151,183.327984132509982373449020087719,1.76298206579205429811452177091269,17.7285348496994821232419781154022,0.974424639155949234847753359645139,13.8492209236415391160335275344551,79.8301673027664548953907797113061,111.54283344397194355224200990051,0.695415139696338613362058822531253,6.3429229380445901753660109534394,0.653000238872255889255313832109096,6.26544222067351697091908135917038,4.89449032128052330392620206112042,11.7024050501591840856008275295608
3,0.0500000000000000027755575615628914,0.949999999999999844568776552478084,26188.2578125,0.972500000000000031086244689504383,2.41734088694373028260997671168298,21.1049280913162498052315640961751,0.485889099949731173566647157713305,6.83625035355303189987807854777202,193.631067799349693814292550086975,199.787640766925420621191733516753,2.22495288840204485936169476190116,20.1365581267614004445931641384959,1.34291014147745779716558445215924,16.03228468513763260716586955823,89.5471848339361287116844323463738,122.889040393924020122540241573006,0.683876823852174076101562150142854,6.31957407957128669551138955284841,0.598851588823367975145117725332966,6.02182144699922439201600354863331,9.10137509170397152047371491789818,20.0930494028279298390771145932376
3,0.0600000000000000047184478546569153,0.349999999999999977795539507496869,22738.181640625,0.920499999999999984900966865097871,1.04512902930842055404525581252528,12.8641574057223078142442318494432,0.224741935319659635883482451390591,0.908890506740974601918026110070059,82.2634513341957500642820377834141,128.323312233392982761870371177793,0.863939387089207588843464691308327,12.7914259027306602689577630371787,0.717207058115761020289369298552629,12.1714802189805304521996731637046,15.3904399554603852351419845945202,41.1789936875889708289832924492657,0.237117046558635580222329508615076,1.36600480751388242417476703849388,0.180094978941549604956051666704298,1.16103578809683205541603001620388,5.88230174065014477235990852932446,7.29002794179709390220978093566373
3,0.0600000000000000047184478546569153,0.449999999999999955591079014993738,22392.89453125,0.929000000000000047961634663806763,1.15815010241166760351916309446096,14.1893018999411779645924980286509,0.178556275797792957105158961894631,0.717162533043658512177387365227332,98.1379389371852539625251665711403,141.713481902697139958036132156849,1.01224923462667359963518265431048,14.0651754360530034659859666135162,0.704305152141924017961116533115273,12.2469586270457924115362402517349,31.4987134006168965072447463171557,70.2431807298780057635667617432773,0.218304589909639912281846818586928,1.87273285887911722369381095631979,0.162801396634115441708345883853326,1.67185186851968237142784801108064,5.71312072418656402561509821680374,8.60227049769725660155472723999992
3,0.0600000000000000047184478546569153,0.549999999999999933386618522490608,22091.794921875,0.937000000000000055067062021407764,1.08039639964818179329597569449106,13.6131821316662282583820342551917,0.160991704268007795874950716097374,0.677100287739528683417233878572006,92.1014612422854241913228179328144,135.965012999027180740085896104574,0.929479927294532770609691851859679,13.4260762546997103328294542734511,0.709778851256314791129398145130835,12.2008349079400844061638053972274,22.67988645507811185098034911789,57.347846403078001742414926411584,0.256299743496391174701898307830561,2.24926747029023665902514039771631,0.212331081773189905836929369797872,2.1990117427896755941674200585112,4.60919725409331348942032491322607,5.21448016995199026268892339430749
3,0.0600000000000000047184478546569153,0.649999999999999911182158029987477,21807.94140625,0.944500000000000006217248937900877,1.53427571749018354374527461914113,16.1077248578831628833540889900178,0.159493309472276578730998153332621,0.946019804372216444043885985593079,137.637734111263000613689655438066,160.801988843952216257093823514879,1.31290201472601042453902664419729,15.5323426898084839820057823089883,0.796925155735328738515477198234294,12.8789647334233183784135690075345,52.3946110548034766907221637666225,87.7750614667589559303451096639037,0.456797003583315708308276725801989,4.26674708221855691903101615025662,0.424160825304913335909162697134889,4.26747578011250094931483545224182,3.68777865314515329586697589547839,4.19397931697616854762600269168615
3,0.0600000000000000047184478546569153,0.749999999999999888977697537484346,21692.654296875,0.953999999999999959143792693794239,2.25566194327689029108796603395604,19.5893811662772847626001748722047,0.447514992481049367345491418745951,5.04410972186922279547616199124604,181.262210072065158783516380935907,189.355549699581331424269592389464,1.98992912913046615663859029154992,18.6512626825774567862481490010396,0.877064612277431598919008592929458,13.0525769588266982168534013908356,112.163516297580898140040517318994,133.86692348787047990299470257014,0.671004892904341398995882173039718,5.98951206887450648963522326084785,0.643583341347139459287518548080698,5.99821557102601943256559025030583,3.38573849706731788700153629179113,5.05421296602524616758955744444393
3,0.0600000000000000047184478546569153,0.849999999999999866773237044981215,22162.64453125,0.95799999999999996269650637259474,3.19630941577798566299861704465002,24.4551875270338854306828579865396,1.09317187899302714626514898554888,11.6988561891487456989580095978454,211.40692555748893255440634675324,215.072451329628364646850968711078,2.8984149320329857246747451426927,23.4263070078823467667916702339426,1.86174133333708380355631106795045,19.0812224018114093837539257947356,105.52910120292733608948765322566,137.236927305897495443787192925811,0.893298984940713025615366404963424,7.01885581521924173387105838628486,0.838870132663683931717457653576275,6.93811621673121603492973008542322,6.2817553603665867711924875038676,12.6816989569101679080631583929062
3,0.0600000000000000047184478546569153,0.949999999999999844568776552478084,26266.5390625,0.963500000000000023092638912203256,3.42744026903501053382683494419325,24.4881484598708887290285929339007,1.39861656887195007215041187009774,12.8594093086387228908051838516258,204.280986585178141012875130400062,208.796228726297556477220496162772,3.1032294976015077914155426697107,23.2227753245707511098316899733618,1.7316080898848480451590603479417,17.9636884664984393111808458343148,138.893748861550847095713834278286,148.266696020143825762716005556285,1.06324150518689219957479963341029,7.76994988511416817544841251219623,0.953491111916348166310797296318924,7.5288323971460879846517855185084,11.9285304389707569328038516687229,20.6291956351001140035350545076653
3,0.0700000000000000066613381477509392,0.349999999999999977795539507496869,22726.373046875,0.904000000000000025757174171303632,1.37447739994543227659562489861855,14.7064377853916230520781027735211,0.285181429778735617830420778773259,1.08176107113936192938297153887106,109.214778446448377735578105784953,146.669972179281529633954050950706,1.15618451202085781304162992455531,14.5601577417907908085226154071279,0.936263588752721420682689768000273,13.5476983245061557425970022450201,22.9283559155663461126550828339532,55.0394993372229635042458539828658,0.307183872138810987184598388921586,2.06908648194416144860952044837177,0.255047618993932967423887703262153,1.99461266194308417531999566563172,5.46867293348174143829965032637119,5.85170056729004794959791979636066
3,0.0700000000000000066613381477509392,0.449999999999999955591079014993738,22343.16796875,0.918000000000000038191672047105385,1.49215544686852208400296149193309,15.3944154926666012528357896371745,0.283640514339133287258221116644563,1.24813003007791323284436657559127,121.135133767278006189371808432043,153.442425057280360078948433510959,1.24248067355600277927862862270558,15.1824157427042614187939761905,0.839874580407308779506081464205636,12.9187523075944810102555493358523,41.1004838952766817783412989228964,80.7963663856155278608639491721988,0.35006635067419306084346430907317,2.54603232040352756015977320203092,0.282872613441054521210560324107064,2.43524463664895307601909735240042,7.00224633675491947570890260976739,7.81772537644522547140013557509519
3,0.0700000000000000066613381477509392,0.549999999999999933386618522490608,22062.4296875,0.926000000000000045297099404706387,1.44165870302186527318610842485214,15.0024979624858119109376275446266,0.272385660914946703403671790510998,1.36799075375271206311822425050195,117.199689871606778979185037314892,149.406244982952955524524440988898,1.20426171733366893512595652282471,14.615797812781245568203303264454,0.786155922514085281349593969935086,12.2289634282669048559455404756591,42.5967354044724544337441329844296,80.9749804813255025237594963982701,0.427008275378626178664376311644446,3.38428713472857856103814810921904,0.366706531142338254536383601589478,3.29093237368651081453663209686056,6.39688095477113094489141076337546,8.55257786280382603649741213303059
