coarse_step,learning_rate,momentum,runtime,accuracy,mae_len,rmse_len,mae_len_99p,rmse_len_99p,mae_len_1p,rmse_len_1p,mae_az,rmse_az,mae_az_99p,rmse_az_99p,mae_az_1p,rmse_az_1p,mae_el,rmse_el,mae_el_99p,rmse_el_99p,mae_el_1p,rmse_el_1p
3,0.01,0.35,31424.517578125,0.838500000000000023092638912203256,0.403579200047108455073896493559005,8.27455509279196732563832483720034,0.129632888329794498938341007487907,0.328288468441091385585650641587563,27.5242640600611920831397583242506,82.6810536932876800619851564988494,0.366174298449515711606494505758747,8.2711800366268093398502969648689,0.299586100101749464030831404670607,8.13453888533010349703999963821843,6.95840593487839065289790596580133,17.0393766027863797773989062989131,0.0562598844271387510396209563623415,0.236310781293495059118825452060264,0.0459072664544259781416180032920238,0.152932092600422508965607448772062,1.08116906372570320549186817515874,1.80799454252133440235184025368653
3,0.0100000000000000002081668171172169,0.449999999999999955591079014993738,31042.26171875,0.861999999999999988453680543898372,0.387346992079030227884572923358064,8.27144421118518735625002591405064,0.114445383137464551381867750023957,0.303924906626927671116078499835567,27.4046062772940324236969900084659,82.6591451040775240244329324923456,0.353872793151289333213327381599811,8.26833293464927088223248574649915,0.288057601802543972180359332924127,8.13205265430462276299294899217784,6.869576736677080575077525281813,17.0186719503807530884387233527377,0.0501898707185395656638071670840873,0.226847571164071171168075125024188,0.0403733281372990054913785229473433,0.143882663728609944131520137489133,1.02202758626135548070124059449881,1.7596767268624791125120054857689
3,0.0100000000000000002081668171172169,0.549999999999999933386618522490608,30503.958984375,0.887499999999999955591079014993738,0.369874126588421614503232603965444,8.2674693566025698743260363698937,0.0984832147575440824960324448511528,0.275805870272528452780136376532027,27.2375743978453002114292758051306,82.6291361282849834424268919974566,0.340350853899566541116428197710775,8.26464510520000494864234497072175,0.275599389467422462018930673366413,8.12885114349966286795279302168638,6.75074583268183836537446040892974,16.9909387935522495638451800914481,0.0441522503643180658228217794203374,0.216080650350637143430887476824864,0.0349819860199080748253130934699584,0.134382330344847839009858603276371,0.952008420460908055815707484725863,1.69743402976762602918370248517022
3,0.0100000000000000002081668171172169,0.649999999999999911182158029987477,29728.181640625,0.913000000000000033750779948604759,0.170878211277374070231616087767179,1.87004137416820359618441216298379,0.080505536502985267088838838844822,0.235890411320501230951762750009948,9.11777301394186245886430697282776,18.5525386344011664618847134988755,0.145271058122504653775663996384537,1.85897742531382914599191735760542,0.0801078897935945805075519388083194,0.766707307979711871759320729324827,6.59642472268460000606182802584954,16.9523903113337723880249541252851,0.0381930181046861369487110948739428,0.203119849533405977259903352205583,0.0298295317147954201775217342174074,0.124228512529081597248747925732459,0.866178170703867378321660908113699,1.61180883427710441857527712272713
3,0.0100000000000000002081668171172169,0.749999999999999888977697537484346,28511.634765625,0.933499999999999996447286321199499,0.149391141258465476315819842056953,1.83405924101183015473282011953415,0.062918487070528633653410111037374,0.19338219898303665722494315559743,8.71018390586421276111650513485074,18.2393820931691941211738594574854,0.127782451492170323614772087239544,1.82459795589391560177716655744007,0.0647268239162303998801561988329922,0.693137005895756219686631993681658,6.37028958151021917899470281554386,16.8923745542168894928636291297153,0.0323447176632248381555889693572681,0.186052677724982462592606680118479,0.0250945462132069543881307538413239,0.113084463940919130453544028114266,0.750111691214996545440385489200708,1.48173492446116017440260748116998
3,0.0100000000000000002081668171172169,0.849999999999999866773237044981215,26470.123046875,0.956999999999999961808327952894615,0.123079364966953902493784767102625,1.77331001033983715053921059734421,0.0440378898820689562709773667847912,0.135314091729680924247603002186224,7.94818539837056370345180766889825,17.6819161529090251860907301306725,0.105611613464731288192233193967695,1.76604859960165150312150217359886,0.0464569356599012148190119830815092,0.553704638518080827225276152603328,5.9619247161429083092798464349471,16.7791677913586632087117322953418,0.026370674581258385371640429184481,0.160314492846154621474852319806814,0.0208206060424244859818898589765013,0.100715278066656421795954656772665,0.575827459925814522101461534475675,1.25134348013789886699953513016226
3,0.0100000000000000002081668171172169,0.949999999999999844568776552478084,25983.166015625,0.982999999999999984900966865097871,0.0842460645154297915748742298092111,1.65896728487056144274447433417663,0.0243331273689162339013414282362646,0.0404044245022363510133622810371889,6.01562684202027231350484726135619,16.5848010537559318322564649861306,0.071471814860720336848309841570881,1.6550779770025074721928604049026,0.0223475220160960774684610896656523,0.19783813898561147803789594945556,4.93477680647852245954254613025114,16.4333033198252493889413017313927,0.0202165660830252100210735477503476,0.113531239366481281893861421394831,0.0176283636490093230386744238558094,0.0919667547294469034380171024167794,0.276448607050598538226182654398144,0.672014670701293836962975092319539
3,0.0200000000000000004163336342344337,0.349999999999999977795539507496869,29603.328125,0.91700000000000003730349362740526,0.165830137426398765976287563717051,1.86235270437569333523697423515841,0.0762614926066187692743625348157366,0.226261048192022279357260572396626,9.03312597458462462896022771019489,18.4869561426044271001956076361239,0.141209812726109440461641497677192,1.8516554313203850146152262823307,0.0764757032791183871678342143241025,0.751435952497901737956453871447593,6.5498866479782247296270725200884,16.9399480682170811007836164208129,0.0367379185181583162167484601923206,0.199323252926435351417566721465846,0.0286148653267459980586995271778505,0.121543808226559912899489290794008,0.840920184467976783437848098401446,1.58444282989772444736331635795068
3,0.0200000000000000004163336342344337,0.449999999999999955591079014993738,29019.638671875,0.927499999999999991118215802998748,0.155118295491157076604338271863526,1.84451495480070803978378535248339,0.0674625247674892902782772807768197,0.204965494042711388056332566520723,8.83303959713426500854893674841151,18.3320611860007893767487985314801,0.132481249364658798528537886340928,1.83461495731890344984549301443622,0.0687870674976932133803941837868479,0.715086309981578960304204883868806,6.43820525419425315760690864408389,16.9102841348169015134317305637524,0.0338179022498876283298052669579192,0.190849094483615117079366996222234,0.0262519229588711426603975240823274,0.115983757377888324624493066039577,0.782849852060519935115223688626429,1.52005484142770042055303747474682
3,0.0200000000000000004163336342344337,0.549999999999999933386618522490608,28262.33984375,0.937000000000000055067062021407764,0.14345429873109985519086251315457,1.82180693698239370981184492848115,0.0583962145050058584194729860428197,0.180764442520665175040406325024378,8.56420463711440937970564846182242,18.1290691702419266562174016144127,0.122847455855739001728821335746034,1.81282554600256506915911813848652,0.060551289260729959651463616410183,0.666725617372952772399230525479652,6.29016794876163221061915464815684,16.8708584306394051566257985541597,0.0308984880569076886258628178438812,0.180676659803284844763027194858296,0.0240009968431303261082732092290826,0.110071581546596186651498783248826,0.713750118220865870100055872171652,1.43699199246706443844345812976826
