coarse_step,learning_rate,runtime,n_max_iterations,accuracy,mae_len,rmse_len,mae_len_99p,rmse_len_99p,mae_len_1p,rmse_len_1p,mae_az,rmse_az,mae_az_99p,rmse_az_99p,mae_az_1p,rmse_az_1p,mae_el,rmse_el,mae_el_99p,rmse_el_99p,mae_el_1p,rmse_el_1p
3,0.09,22255.140625,0,0.9445,0.28897054275132,8.21452374981949,0.0526922240442413,0.105632354863585,23.6805240947521,82.1385133928649,0.267417192273979,8.21273324127147,0.221183822672308,8.08859317856387,4.84452078283934,16.3642936910169,0.0318348279903603,0.171502606577614,0.0253945414708041,0.132240084248283,0.669423193426419,1.10002629876483
3,0.1,22120.431640625,0,0.9435,0.293673261148931,8.21588192521337,0.0537101570805864,0.110943365203033,24.0500205639151,82.1514031913442,0.269452806083608,8.21312881970392,0.222965684200936,8.08876399477102,4.87167787246812,16.3757841814618,0.0356582049958422,0.212675339418139,0.0278751028540267,0.169421329137696,0.806185317035577,1.29669769404842
3,0.2,23939.609375,0,0.9245,0.444900090116082,8.70165947207698,0.112943391543656,0.475506658685305,33.3086132487863,86.8878772046811,0.386135999437265,8.686823439379,0.265668709058036,8.10232286642829,12.3123977469809,32.3569806895145,0.0834037071725628,0.507913477909964,0.0607600969026938,0.43563003492814,2.3251211238896,2.64764629405851
3,0.3,27575.66015625,0,0.8975,0.980982052117883,14.1920988652552,0.263235344674851,1.05767568258856,72.0379060889781,141.530272072845,0.814278555544017,14.1428809507094,0.684849779494903,13.880173711953,13.6277273844063,30.4769610274496,0.216023515230218,1.18092701520509,0.16715803082523,1.06200442429736,5.05370647132402,5.27270093961633
3,0.4,32090.767578125,0,0.867,1.63273028435229,18.4947324289868,0.470450841040972,1.68060686448493,116.698395172172,184.189829410093,1.35039786077653,18.4124873243703,0.855749504527907,14.6608114519659,50.3205851293906,112.351987505475,0.372227149541288,1.74225088598631,0.303704169649791,1.57620286421755,7.15600215879951,7.58858903383316
3,0.5,35735.5859375,0,0.8425,2.36745409150167,22.1964476203931,0.702867891644824,2.30315973820064,167.161487877329,220.778347587118,2.00957675246911,22.103389000791,1.418419670823,18.7819544550386,60.5341278354336,118.036269976926,0.504444505476171,2.03038953025382,0.398854516438927,1.66959168375228,10.9578534201634,11.6739908258235
4,0.05,17966.326171875,0,0.926,0.383563397209853,9.03012419281672,0.0621915135154302,0.122264720258365,32.1993798829577,90.2930472198675,0.357039186590401,9.01772252999561,0.31120560896918,8.91068785797436,4.89456337109125,16.471081041514,0.0464456266876326,0.473099682628911,0.0376369012176778,0.462972759973062,0.918509448213162,1.07809883550965
4,0.07,16214.2607421875,0,0.925,0.384951128954835,9.02963591516073,0.0631544669766887,0.12701557472843,32.2428206647913,90.2875147147706,0.357537146046722,9.01713496385246,0.312374092968208,8.91082669858658,4.82867940081957,16.4314297266229,0.0473879756881022,0.47497558256172,0.0385899132630451,0.464910700502306,0.918396155768754,1.07801967434347
4,0.09,15367.650390625,0,0.9235,0.39001782108839,9.03067904393883,0.0647697168763107,0.134677073296317,32.5895801380843,90.2968479293187,0.358317028202606,9.01730210142544,0.313402228145697,8.91124064288275,4.80488223383659,16.4183723034895,0.0517826242775179,0.491352018683201,0.040953450962853,0.475364875545146,1.12387078242933,1.33096803158549
4,0.1,15138.2099609375,0,0.9225,0.394624940868182,9.03182533033462,0.0660401910466152,0.14110615069073,32.9245151732033,90.3073402118393,0.360298955785496,9.0175742163948,0.314764193705087,8.91144622411648,4.86824040174605,16.4222704913835,0.0554305074060237,0.507172603248356,0.0426001086052812,0.484743292663281,1.32563998867954,1.56836699472717
4,0.2,16556.177734375,0,0.903,0.911242479526793,14.7106286016836,0.137111171059831,0.558663334721882,77.550242017756,147.001227948042,0.826123357361182,14.6869159427066,0.528726896405841,11.9818385581917,30.26837299194,85.7768554016209,0.119237790600062,0.834921522385015,0.0847006325462166,0.711802643114274,3.53841643793076,4.42151078054424
4,0.3,20059.943359375,0,0.877,1.27063201334614,16.6397179109952,0.298512400085164,1.17615772824499,97.5104737261823,165.985149524227,1.11047155935691,16.6019628039941,0.785006210989106,14.3764397378508,33.3315410477691,84.2674133959904,0.222526013849341,1.12028711154429,0.17205605401211,0.98204770543277,5.21905203773512,5.4796869755849
4,0.4,24530.189453125,0,0.8465,1.74656690419261,18.941189268577,0.498995568230075,1.73238947560536,125.256129164483,188.625949791067,1.48679500077277,18.875512170416,1.13541470549232,16.9958518121418,36.2734442335374,83.8537838522763,0.356565911138649,1.57597310019406,0.296295799754097,1.43137756212848,6.32330693820923,6.74787303099313
4,0.5,28112.361328125,0,0.822,1.9209498425761,17.2682672676489,0.78378419859965,2.58433899008586,114.500348596245,170.757440391754,1.46354107306339,17.0738019222708,1.26618234448261,16.8315479535121,21.0020552025609,33.2365997579102,0.608301746447866,2.58424889397584,0.491379970997874,2.22069998354173,12.1835575159972,13.4020484004579
5,0.05,13861.3466796875,0,0.945,0.199410353745094,4.11335226651472,0.0522433413481652,0.100230732822759,14.7689445810411,41.1214313109814,0.183960042793407,4.08712484331127,0.131358184077522,3.74459638775775,5.39154405566608,16.801212452308,0.0349705569141563,0.463764362181475,0.0310601480081427,0.462045736951406,0.422101038609496,0.610408324400339
5,0.07,12164.177734375,0,0.944,0.199470192398214,4.10685867192237,0.0529676605460618,0.103712175522435,14.7032208457613,41.0556201974175,0.183181168380401,4.08039079316192,0.130556392471026,3.74216938862693,5.39303398340851,16.6907028284488,0.0359387090917096,0.465509533976961,0.0311273143656503,0.462052340103599,0.512266786971585,0.730868310859589
5,0.09,11363.43359375,0,0.9425,0.203089411061772,4.10463946880006,0.0543159522921949,0.110460802578489,14.9316618292499,41.0316775136163,0.182634158733462,4.07631909660519,0.129957725290886,3.74052550742634,5.39760106954849,16.6275723313962,0.040450521165888,0.481339580216628,0.0330781565881076,0.469543998438855,0.770314614366149,1.15848783670228
5,0.1,11153.57421875,0,0.9415,0.207071066181424,4.10542522384233,0.0553352108513706,0.115487996512185,15.2289207438567,41.0381678026637,0.184105550766191,4.07528461535724,0.130843785451182,3.74010668695031,5.45702031695216,16.6115340853716,0.0441580208963681,0.496559736983848,0.0354000822799469,0.478481373726233,0.911193943922063,1.41126155054813
5,0.2,12604.7275390625,0,0.9215,0.892223789669423,14.6354187106022,0.124021733663726,0.536962718520119,76.9442273342334,146.256635802679,0.829422217081474,14.618383601631,0.338497995191981,8.83751990355118,49.4309201841413,116.780305984883,0.0970382664508155,0.705933219368997,0.0724486368053387,0.642180606282329,2.53141160135302,3.00116208216732
5,0.3,16102.724609375,0,0.8945,1.56360589551056,19.9948607735469,0.265204699575558,1.06076537899168,130.105324293076,199.669849099996,1.41733185601703,19.9637166112121,1.10019242285823,18.1941439479446,32.8141357387382,84.1625663072626,0.205250236255444,1.11556103407184,0.154379260057492,0.949269039373042,5.24147687985267,5.93612524057845
5,0.4,20571.271484375,0,0.864,1.83533945511685,20.1152138148169,0.491799630756734,1.76687708589687,134.845782066768,200.382432045701,1.55817772512593,20.0362658635551,1.20766890670117,18.218093056601,36.2585507491772,85.3651124771,0.382671546150222,1.7804148563572,0.297926328758047,1.47302211507571,8.77244806797549,10.1083176184286
5,0.5,24151.935546875,0,0.84,2.40888239198848,22.0490994506288,0.727493212067454,2.39636715555943,168.86641120417,219.198001084617,2.03060442102908,21.9292527200425,1.76374076644528,21.4013864355625,28.4501062248251,52.3955884677862,0.54181911948871,2.29579217792567,0.449020931965645,2.03034284604754,9.72883968427207,10.9068445136677
6,0.05,12060.783203125,0,0.94,0.557035519987087,10.7926048698409,0.0552344872953095,0.114266988182601,50.2353377564731,107.920059998765,0.529413179853532,10.766289609119,0.342299875717972,8.98868753033334,19.053630289274,59.9370114909251,0.0589811597919995,0.753211742533395,0.0555109973634426,0.754747795193362,0.402527240219133,0.581389463651158
6,0.07,10397.150390625,0,0.939,0.544089197294706,10.7539261449617,0.0564900025488406,0.122715179252637,48.8164094771353,107.5323296066,0.515643555014776,10.727463324589,0.333026331621762,8.94713567553117,18.5947486709231,59.8562820028134,0.0594692118879431,0.753961637544899,0.0555034955357703,0.754723958963642,0.452075130753046,0.674238770612445
6,0.09,9592.939453125,0,0.9375,0.537997508785744,10.7339156223052,0.058833852256851,0.138345068123476,47.9751995051461,107.330329647529,0.505789343473921,10.7068297669614,0.325674349674119,8.92535402258334,18.3371737296543,59.8087607918197,0.063221773447821,0.762063598445327,0.0555745895930605,0.754722440908472,0.820292975069115,1.29734439886669
6,0.1,9377.7607421875,0,0.9365,0.538024467832358,10.728970064242,0.061287141942841,0.158017149959234,47.7350197308946,107.278179940712,0.503758475314202,10.7013655128661,0.324000554011259,8.91981944442072,18.2997926843056,59.7927058328227,0.0663074477370725,0.769138998778217,0.0556142530743636,0.754729486788692,1.12493371934525,1.66296022789239
6,0.2,10747.1650390625,0,0.918,1.21084915410749,17.6650022495026,0.141168773948361,0.629434427334759,107.109206789862,176.538969820717,1.13365888568993,17.6400538113233,0.523383756550373,11.9802726735479,61.550896670506,130.030701938868,0.122203519470667,0.938512657639703,0.101258626664654,0.908475065150209,2.19574790726599,2.52452637122803
6,0.3,14182.5908203125,0,0.891,1.90045464224382,22.2898264426803,0.299701866817171,1.20365261065531,160.374979409482,222.57629501673,1.73561189558221,22.2522421092844,1.11827694869297,18.2355160058548,62.8517716376166,128.822969741588,0.234741488111574,1.2938639629416,0.178211285133313,1.10680967675859,5.8312315829594,6.79195531962736
6,0.4,18543.900390625,0,0.861,1.69157377296959,18.1836239043383,0.489696515814501,1.71052267440388,120.677422231324,181.037993071336,1.42076216879765,18.1022199331529,1.12006458089518,16.9556298958298,31.1898233711428,65.6291971576095,0.380997775058106,1.71866569936824,0.305053063677089,1.5060529810404,7.89952420177878,8.4160451537599
6,0.5,22181.203125,0,0.837,2.72205883945217,24.2649549399326,0.757474533399521,2.51450230835829,197.215905138665,241.356280961737,2.35214906855798,24.1616405764974,1.60793447483925,20.0581990347426,76.0293938467122,136.189882265781,0.540087940314509,2.23677510919419,0.440061639464734,1.92775550671593,10.4426917244422,11.5068849319605
7,0.05,12212.2431640625,0,0.925,0.556056965578225,8.93507113306389,0.0647599390323226,0.135608209432259,49.1944625936225,89.340522979391,0.504618875406323,8.58666453972882,0.166464096202153,3.94906228046239,33.9819420166191,76.3489790054951,0.134751308055997,2.47076673020246,0.033231049548089,0.193436264879547,10.1852569003389,24.6325898402716
7,0.07,10179.28515625,0,0.924,0.537349115195874,8.87354726688984,0.0655555127494949,0.139323931035238,47.2449157573875,88.7246437307846,0.485275262028498,8.52257441120883,0.156070181068287,3.84695773209391,33.0765782770894,76.14668846378,0.135030668413313,2.47094445569636,0.0331067029660927,0.1928306692382,10.2255032476881,24.6348425462955
7,0.09,9172.845703125,0,0.9225,0.527645552853135,8.84287353067482,0.0680001865993284,0.154378154904388,46.03253681198,88.4153934509963,0.471735458117642,8.48990050977838,0.147880658652182,3.79208018899446,32.5333606051981,76.0541499379019,0.138817328460643,2.47345944247611,0.0340261599424222,0.1959431084369,10.5131430117645,24.6576394832266
7,0.1,8891.734375,0,0.9215,0.526426554921052,8.83509881790975,0.0704369607855576,0.172219371516683,45.669396374335,88.3343694183776,0.468185456288276,8.48108113546772,0.146314403975928,3.77783464901119,32.3334196352107,76.0259317190324,0.142132933758525,2.4759309149982,0.0359618101950238,0.210368652886382,10.6530741665452,24.6706738364151
7,0.2,9973.626953125,0,0.9015,0.844977445509195,12.1964548636105,0.144253475800865,0.578515267914844,70.2166504466339,121.828641182618,0.750573567977435,11.9325857889219,0.166398425728001,3.76828269404779,58.5839126506713,113.282235453024,0.19365569886507,2.52327319767583,0.07464698030121,0.467254629639617,11.9755188366872,24.8007338804293
7,0.3,13285.89453125,0,0.875,1.3608955803257,16.5271761786353,0.302780945424201,1.17038237370874,106.114244435574,164.860988559443,1.1573457379996,16.3018584869376,0.584211559822995,11.8793407449478,57.8976293774839,112.268891933121,0.319213775047029,2.7197357061871,0.177755001092675,0.988390859553749,14.3236323965281,25.3570798499594
7,0.4,17659.818359375,0,0.8445,1.89137592775069,18.7286261673441,0.55182227296321,1.95611093469127,134.507187751711,186.272201851805,1.56304962780119,18.4758339314093,0.798511760239629,12.6154889727869,77.2522985163959,135.571893495198,0.492791856750666,3.06675702577019,0.333593782090783,1.65156967035456,16.2534012480791,25.8932290431999
7,0.5,21180.806640625,0,0.82,2.96866484941617,24.8793440083267,0.863115581725402,2.94632941975972,211.418042350802,247.060257792592,2.52630474452162,24.63609428273,1.39975836155403,17.2256500907712,114.054396658313,176.969305436951,0.670562271548895,3.47053551733773,0.473556095176532,2.09303483119808,20.1741737324129,27.7626186094547
8,0.05,12074.53125,0,0.921,0.567898634145356,8.30950691427365,0.066276957822254,0.144280523807435,50.2284445901325,83.0826675411346,0.516389922252727,8.01918832144468,0.231188658812123,4.83665949135932,28.7513150028724,64.1467372902099,0.127279737478135,2.17727440245066,0.0377359350694647,0.373102532127336,8.99211617593651,21.4539282628656
8,0.07,9912.1015625,0,0.92,0.537266765930645,8.19483237493544,0.0678533932487578,0.154479751413082,47.0091906614375,81.9339076937194,0.484874310480962,7.90025065019458,0.217973764304629,4.73215887685593,26.9080283819378,63.4386049471862,0.127492806715319,2.17745661664939,0.0384424921089936,0.37531075693159,8.94347395274149,21.4519643267565
8,0.09,8833.7373046875,0,0.9185,0.520227073284627,8.13180383118427,0.0697683034211195,0.164310658473697,45.1156452897719,81.3016024050572,0.463128015360682,7.83369884081737,0.207814021989385,4.67594036519187,25.739213359119,63.0246486803228,0.131827597715514,2.18160400170144,0.0425133828833288,0.398073271954058,8.9739348661018,21.4534806353048
8,0.1,8522.8125,0,0.9175,0.516673640516274,8.11394917809406,0.0720826389535272,0.179629394447397,44.5311827952282,81.1198047412204,0.456494275478611,7.81388157225651,0.204927496522332,4.66043160402005,25.3616053921503,62.8922242545599,0.135828232201843,2.18618984524295,0.0458683042126171,0.419411315761907,9.04186110313524,21.4599143664931
8,0.2,9491.138671875,0,0.898,1.18501809144543,16.2018566164476,0.159744670908803,0.685815639854084,102.687086724571,161.874802906128,1.07031166017745,16.0387065276658,0.401218205807338,9.24929410709123,67.3105636428187,131.356827007929,0.205071323161749,2.29348004991067,0.0869516036675126,0.625734434277234,11.8989235530911,22.0735647164666
8,0.3,12721.724609375,0,0.872,1.69636701186333,19.6524081324817,0.314754407105347,1.23092940008518,138.476014882903,196.14206843243,1.50993517574119,19.504926269164,0.823173373439247,14.5608967321652,69.4993536036332,130.591972286658,0.299929794288037,2.40312226907183,0.167570553811063,0.852865810339339,13.4034946015085,22.4830833084958
8,0.4,17056.076171875,0,0.8415,1.98391842568175,19.1386889113617,0.565268367736399,2.03039876558222,142.430274162272,190.317660580954,1.65879389004423,18.9282834669127,1.2884355173677,17.7366393224526,38.3242727850204,68.4378727705491,0.486115979705899,2.83010569450647,0.33548058820389,1.63387563839153,15.3990197384047,23.1660185106676
8,0.5,20557.673828125,0,0.8185,2.27148696377588,19.2749133194915,0.833836096568245,2.81267208453732,144.598922817332,190.706651814069,1.79164257168689,18.9757970594124,1.24908425171353,15.8812960547204,55.5049162490493,105.065439277674,0.689341693980046,3.38251525257507,0.540599211700156,2.46685655051397,15.4148474396892,23.2741960237028
9,0.05,10996.482421875,0,0.9365,1.2382604869272,16.172174526397,0.0783501223772607,0.374776918088628,116.069386577371,161.678748062723,1.18709280482656,15.9877166966431,0.732397347312887,13.1470255307842,46.2019430986807,91.9191207900171,0.180015344918047,2.43559925688223,0.0739904035842118,0.926612710465259,10.6764845369677,22.5435550348242
9,0.07,8970.8837890625,0,0.9355,1.19986604892956,16.1090210450637,0.0739687339384202,0.289679408404738,112.663700233053,161.064423139391,1.14787148778359,15.9238125395197,0.71388209538685,13.1049272959281,44.1128213350605,91.403543452385,0.180114383021208,2.43572437614357,0.0736849249784692,0.92652972680734,10.7166307292523,22.5452444547157
9,0.09,7961.8056640625,0,0.934,1.17994724175581,16.0758925417854,0.0781389541314632,0.322065791241898,110.258967716566,160.72698339261,1.12370400359004,15.8898323079789,0.700727050681854,13.0831448303352,42.9984223415008,91.1206776262544,0.184252866626742,2.43875997985519,0.0761589855406025,0.930832939189034,10.8855470941545,22.560507038342
9,0.1,7669.7861328125,0,0.933,1.17557287904549,16.0666041150509,0.081746734594501,0.337876225119286,109.464361179693,160.630865355854,1.11666300436334,15.8799388086366,0.697540382888399,13.077293003965,42.6098025303822,91.0313243766164,0.187934490810253,2.44198919402323,0.0785920003048445,0.936826860484635,11.0128410508457,22.5708730510496
9,0.2,8706.318359375,0,0.914,1.81963054763165,21.3191890472913,0.164760884410907,0.728788329429604,165.651727206485,213.068533699682,1.72346302317353,21.1725179708099,0.896991210490315,15.3252274836571,83.5441724788116,146.888238389834,0.238897657176625,2.49645837335223,0.110780996759906,1.01273988682074,12.9224470384317,22.840575194829
9,0.3,11951.625,0,0.8875,2.53192494167541,25.322730362755,0.352947791649843,1.42227222638866,218.250662794206,252.831573052437,2.32560935886098,25.1771217014614,1.48194696741389,20.6194136454596,85.8481861121224,145.937945812068,0.373911139664855,2.71168137040349,0.225377947381827,1.40328132863717,15.0786971756847,23.2458799621883
9,0.4,16289.765625,0,0.857,2.66557838943578,24.505853281603,0.563350724546903,2.03705868076092,210.786117213435,244.218904483514,2.34805788981806,24.3239759514363,1.84599252382188,22.5257073101241,52.0525291234397,94.5105238388227,0.522976291412129,2.98010720837342,0.345878331008281,1.69769988832257,18.0556743713931,24.5513256499458
9,0.5,19794.275390625,0,0.8335,3.4119081091329,27.2934404886583,0.901539917663746,3.13719195940133,251.938359064579,271.143567146945,3.00031862666896,27.0906090650216,2.03973010604271,22.508677193665,98.0985821686679,152.422752893163,0.688306121637487,3.32126394526233,0.49029837796482,2.1110160552989,20.2910727452315,25.7273576105808
10,0.05,10646.1845703125,0,0.9365,1.22617959122056,14.6404727228141,0.113410412639882,0.695288897445291,111.390328270708,146.241187482549,1.15300392802015,14.486973780898,0.604056997959714,10.8746669958967,55.4987500040035,96.3309975446618,0.18658958876065,2.11448154852138,0.114472559122333,1.2597112824308,7.32617552295406,17.0294698364476
10,0.07,8648.626953125,0,0.9355,1.18314804660368,14.5681266366847,0.101530563149815,0.567689933822672,108.263278908536,145.571722721182,1.10915238700585,14.4138413653558,0.584248379951025,10.8213487133755,53.0746490854333,95.8270581876193,0.186416999369568,2.11458998315049,0.114131844263861,1.25965245085298,7.34264735483451,17.0312469974158
10,0.09,7654.6943359375,0,0.934,1.16100025205461,14.5305877469936,0.0995772328671974,0.51669269953721,106.241879151608,145.214902348479,1.08273041217393,14.3753859748358,0.570725660824402,10.7944548890733,51.7712007957772,95.5492899695167,0.190278580857935,2.11807892855229,0.116838323976359,1.26322969429219,7.46086401213396,17.0483623249891
10,0.1,7357.91064453125,0,0.933,1.15609300217332,14.5200256012755,0.102056702657925,0.513664159813303,105.505686654197,145.110279133255,1.07515477904777,14.3641512525319,0.567663161840994,10.7872607417149,51.3168248825183,95.4607232525336,0.19387031766091,2.12186292113394,0.119109834678374,1.26774220907815,7.59515813293197,17.0622497065642
10,0.2,8352.28125,0,0.914,1.79894911730799,20.1776860549069,0.191563961817172,0.864495267509308,160.930079510899,201.593436397,1.67899503112596,20.0598082469664,0.757794341127295,13.4202124558712,92.8778633409934,149.69797111783,0.24550804517561,2.17786767856195,0.155136935420281,1.33660004690259,9.19224791095325,17.2466603630924
10,0.3,11581.001953125,0,0.8875,2.31264936385482,23.0143036409787,0.360724629668513,1.41452672686712,195.553198048299,229.712275483213,2.09336592252612,22.8892438879772,1.1769394154944,17.5045246433941,92.8195901186671,148.517065215424,0.36756077009317,2.39597293721399,0.264989503945023,1.64211155143981,10.5221161187598,17.5246148943807
10,0.4,15838.4267578125,0,0.8575,2.84495355180806,24.7671054333478,0.643032908851019,2.43201840562077,220.835097204555,246.486093959992,2.52501783092713,24.6230034208358,1.4286298796414,18.1721336186863,111.067425008214,167.143088881849,0.518684689459062,2.66781072868311,0.3858065557466,1.87603522656515,13.6736199269929,19.0601704989134
10,0.5,19411.81640625,0,0.833,3.13148784181466,24.3402764706384,0.935860098333048,3.29336519013736,220.498634446495,241.186912359328,2.68293670538355,24.1396747416026,1.63228443468158,18.5442541102311,106.697511504879,155.651350694619,0.710255931093445,3.11851920576834,0.540693063235245,2.29478226481073,17.4969798490553,21.2409902082861
11,0.05,11796.505859375,0,0.9185,1.13955897396246,14.4129761260938,0.0871147859473231,0.409348943344257,105.331533587461,144.0722006216,1.0919961266004,14.2681515783495,0.556590931039105,11.3636836679472,54.0971104871688,87.0276829650429,0.163344955564824,2.03807049647247,0.0748492225217584,1.09870529180916,8.92442252682832,17.200725460063
11,0.07,9448.001953125,0,0.9175,1.09709441748862,14.3425995020117,0.0763319628960596,0.211925920776393,102.152577422152,143.410493690374,1.04865605801154,14.1970320061144,0.539522227436606,11.3185728374415,51.45290528493,86.44462251461,0.16332207717214,2.03824500305255,0.0752977497235204,1.09941048742736,8.87773049458544,17.1983322063567
11,0.09,8228.7587890625,0,0.916,1.07654845844114,14.3063103647627,0.0793703608390083,0.245632792089565,99.7971801210525,143.042225982069,1.02382816509793,14.1598233311422,0.52807378108533,11.2961938882058,50.1035121823451,86.1235393912839,0.167248944832049,2.04203807108394,0.0774543921271788,1.10383627949429,9.0569096626142,17.2152534025721
11,0.1,7856.82861328125,0,0.915,1.07209776181401,14.2961372113593,0.083090709065947,0.268893908720414,98.9837959838723,142.93633487368,1.01675444007279,14.1489900186223,0.525458246267323,11.2903749321817,49.655077626814,86.0209730815273,0.170754566715363,2.04587893555269,0.0793196599413225,1.1080543012074,9.22281033734535,17.2340190549339
11,0.2,8516.494140625,0,0.895,1.55207110861598,18.3720891725406,0.172834946571702,0.722256877138145,138.096451151,183.580288189439,1.45245000629601,18.2496826596645,0.552779052724337,11.2879734950796,90.5198744098912,143.84253717489,0.227281837921375,2.11724901353677,0.122921226875957,1.19977997668261,10.5589823314178,17.4861834394999
11,0.3,11644.3583984375,0,0.868,2.08576621537858,21.5093706124722,0.355151077276431,1.4221201081919,173.416664887491,214.627776114505,1.86862022728881,21.3735399607032,0.976512063733507,15.9981387416864,90.1873284192639,142.634908660367,0.369674221856808,2.41346508010899,0.236125585460074,1.52527882877598,13.5909892251334,18.7659344090519
11,0.4,15923.796875,0,0.8375,2.4065331091424,22.0377725468706,0.58022897261932,2.03739523174225,183.210642624928,219.443375222535,2.09941304315095,21.8808922375699,1.36076923845372,18.4369964679776,75.2251497081768,119.268535137952,0.500818218887769,2.62487594286985,0.366003636975454,1.8580311737932,13.8474618282069,18.6338849172613
11,0.5,19393.8828125,0,0.814,3.20038012813928,25.1888297000267,0.974033761941254,3.52999657077225,223.608670381744,249.427519457092,2.71904565430278,24.9636281818448,1.79336163456561,20.513233935286,94.3617636082827,143.735135990636,0.746319896946502,3.36071564633974,0.591682640654459,2.72893505116146,16.0554082698588,19.8035199074046
12,0.05,12544.1767578125,0,0.918,1.53310913519045,17.794237822155,0.103053754846062,0.603788310143929,143.108591789285,177.840935937478,1.48488144850331,17.6281686431043,0.905079552902608,14.155771731465,58.8852691129725,106.004865515464,0.193006813168134,2.42540098987514,0.116582431575768,1.74577527508072,7.75902059081236,16.9272442048756
12,0.07,9947.53125,0,0.917,1.47785891956926,17.7236444597595,0.0857906755538185,0.359859295771341,139.292615077098,177.200273479004,1.4287876308578,17.5569671316644,0.874783652407553,14.1024720426523,56.2751814974322,105.525435002984,0.191940044484968,2.42496970571201,0.116919657214495,1.74619876123064,7.61895838426175,16.9167374544704
12,0.09,8565.3505859375,0,0.9155,1.45333656391469,17.6927059773023,0.08418816451254,0.290891596501415,136.999028104727,176.90338409922,1.3995878524242,17.5252204804692,0.858064846166534,14.0821673057545,55.0103654719332,105.265849743432,0.196308008508819,2.42868110508743,0.12067763336332,1.75094923397453,7.6837151479133,16.9213679188542
12,0.1,8135.93115234375,0,0.9145,1.44880598450059,17.6845941823041,0.0874593094189661,0.310673691962298,136.222126817581,176.818923882976,1.39209778636194,17.5164791811286,0.854539183804613,14.0773417399815,54.6103994395377,105.184223124635,0.200250695735989,2.43265872860791,0.123079655320622,1.75512515088203,7.84018369685731,16.9356689787152
