(2.78641815080894739,1.24616508592395125)
(2.81870674197084226,1.1388273369263)
(2.80823476645887649,1.15104464169026044)
(2.76721952903700963,1.14144533080429156)
(2.84575934537675446,1.21562182401405061)
(2.78467282155695273,1.09257611174845026)
(2.75412955964705208,1.17286125734018953)
(2.85012266850674001,1.14842664781226889)
(2.81172542496286493,1.16762526958420643)
(2.79601746169491605,1.12399203828434824)
(2.75063890114306364,1.07686814848050139)
(2.80648943720688182,1.16413461108021776)
(2.77332818141898985,1.14842664781226889)
(2.86146730864470333,1.18333323285215553)
(2.84575934537675446,1.15278997094225466)
(2.76111087665502941,1.13795467230030289)
(2.7872908154349445,1.10130275800842203)
(2.80561677258088471,1.18595122673014686)
(2.79165413856493005,1.15628062944624332)
(2.79863545557290738,1.15628062944624332)
(2.84401401612476024,1.20253185462409307)
(2.82394272972682536,1.20165918999809596)
(2.80038078482490205,1.15278997094225466)
(2.82830605285681091,1.20776784238007617)
(2.78380015693095562,1.15540796482024621)
(2.76111087665502941,1.16326194645422065)
(2.7602382120290323,1.16849793421020376)
(2.78554548618294984,1.15715329407224043)
(2.82132473584883359,1.15017197706426311)
(2.79689012632091316,1.1545353001942491)
(2.8274333882308138,1.18420589747815264)
(2.80212611407689627,1.16151661720222643)
(2.78816348006094161,1.24616508592395125)
(2.75500222427304919,1.149299312438266)
(2.83092404673480269,1.1763519158441782)
(2.76372887053302074,1.18595122673014686)
(2.81434341884085626,1.15366263556825177)
(2.84226868687276557,1.13359134917031712)
(2.76809219366300674,1.17984257434816686)
(2.82219740047483114,1.13446401379631423)
(2.81085276033686782,1.20951317163207039)
(2.81521608346685381,1.24616508592395125)
(2.82307006510082825,1.2260937995260166)
(2.76547419978501541,1.1545353001942491)
(2.78903614468693872,1.16151661720222643)
(2.77158285216699518,1.17460658659218375)
(2.81521608346685381,1.2147491593880535)
(2.8047441079548876,1.14319066005628578)
(2.84837733925474579,1.12573736753634268)
(2.83266937598679691,1.21387649476205617)
(2.78118216305296428,1.15278997094225466)
(2.80736210183287893,1.20864050700607328)
(2.8536133270107289,1.1274826967883369)
(2.7776915045489754,1.08734012399246738)
(2.84575934537675446,1.22347580564802505)
(2.78903614468693872,1.17111592808819509)
(2.80038078482490205,1.19031454986013285)
(2.77594617529698118,1.15889862332423488)
(2.80998009571087071,1.21649448864004772)
(2.74540291338708053,1.11439272739837936)
(2.83092404673480269,1.19729586686811018)
(2.83441470523879113,1.12486470291034535)
(2.76372887053302074,1.13795467230030289)
(2.77856416917497251,1.18682389135614419)
(2.78292749230495851,1.15278997094225466)
(2.7602382120290323,1.15017197706426311)
(2.78118216305296428,1.17373392196618664)
(2.78641815080894739,1.24441975667195703)
(2.858849314766712,1.19380520836412152)
(2.74540291338708053,1.09519410562644182)
(2.81783407734484515,1.15977128795023199)
(2.77245551679299274,1.15977128795023199)
(2.77507351067098407,1.14842664781226889)
(2.85274066238473178,1.22522113490001927)
(2.81608874809285092,1.21300383013605906)
(2.81783407734484515,1.18333323285215553)
(2.78641815080894739,1.15104464169026044)
(2.77943683380097006,1.21736715326604483)
(2.84837733925474579,1.17809724509617242)
(2.76809219366300674,1.16587994033221221)
(2.7776915045489754,1.19293254373812418)
(2.81521608346685381,1.14668131856027444)
(2.79689012632091316,1.09257611174845026)
(2.84052335762077135,1.17809724509617242)
(2.76372887053302074,1.15628062944624332)
(2.82917871748280847,1.21125850088406484)
(2.80823476645887649,1.2365657750379826)
(2.7558748888990463,1.18246056822615819)
(2.81085276033686782,1.21823981789204216)
(2.78118216305296428,1.25489173218392303)
(2.7288222854931341,1.27496301858185768)
(2.78380015693095562,1.15104464169026044)
(2.73842159637910321,1.17460658659218375)
(2.77158285216699518,1.15540796482024621)
